"siteID","lakeID","siteName","lat","long","UTM","updateID"
"EL_MT.017","EL","MT.017",46.23,-89.49,"16T 307679E 5123358W","siteFISH_INFO.20170117"
"EL_MT.018","EL","MT.018",46.23,-89.49,"16T 307679E 5123358W","siteFISH_INFO.20170117"
"EL_MT.019","EL","MT.019",46.23,-89.49,"16T 307679E 5123358W","siteFISH_INFO.20170117"
"EL_MT.020","EL","MT.020",46.23,-89.49,"16T 307679E 5123358W","siteFISH_INFO.20170117"
"EL_MT.021","EL","MT.021",46.23,-89.49,"16T 307679E 5123358W","originalDB.20160217"
"EL_MT.022","EL","MT.022",46.23,-89.49,"16T 307679E 5123358W","originalDB.20160217"
"EL_MT.023","EL","MT.023",46.23,-89.49,"16T 307679E 5123358W","originalDB.20160217"
"EL_MT.024","EL","MT.024",46.23,-89.49,"16T 307679E 5123358W","originalDB.20160217"
"EL_MT.025","EL","MT.025",46.23,-89.49,"16T 307679E 5123358W","originalDB.20160217"
"EL_MT.026","EL","MT.026",46.23,-89.49,"16T 307679E 5123358W","originalDB.20160217"
"EL_MT.027","EL","MT.027",46.23,-89.49,"16T 307679E 5123358W","originalDB.20160217"
"EL_MT.028","EL","MT.028",46.23,-89.49,"16T 307679E 5123358W","originalDB.20160217"
"EL_MT.029","EL","MT.029",46.23,-89.49,"16T 307679E 5123358W","originalDB.20160217"
"EL_MT.030","EL","MT.030",46.23,-89.49,"16T 307679E 5123358W","originalDB.20160217"
"EL_MT.031","EL","MT.031",46.23,-89.49,"16T 307679E 5123358W","originalDB.20160217"
"EL_MT.032","EL","MT.032",46.23,-89.49,"16T 307679E 5123358W","originalDB.20160217"
"EL_MT.033","EL","MT.033",46.23,-89.49,"16T 307679E 5123358W","originalDB.20160217"
"EL_MT.034","EL","MT.034",46.23,-89.49,"16T 307679E 5123358W","originalDB.20160217"
"EL_MT.035","EL","MT.035",46.23,-89.49,"16T 307679E 5123358W","originalDB.20160217"
"EL_MT.036","EL","MT.036",46.23,-89.49,"16T 307679E 5123358W","originalDB.20160217"
"EL_MT.037","EL","MT.037",46.23,-89.49,"16T 307679E 5123358W","originalDB.20160217"
"EL_MT.038","EL","MT.038",46.23,-89.49,"16T 307679E 5123358W","originalDB.20160217"
"EL_MT.039","EL","MT.039",46.23,-89.49,"16T 307679E 5123358W","originalDB.20160217"
"EL_MT.040","EL","MT.040",46.23,-89.49,"16T 307679E 5123358W","originalDB.20160217"
"EL_N","EL","N",NA,NA,"NA","originalDB.20160217"
"EL_N1","EL","N1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_N2","EL","N2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_N3","EL","N3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_N4","EL","N4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_N5","EL","N5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_N6","EL","N6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_N7","EL","N7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_N8","EL","N8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_NE1","EL","NE1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_NE2","EL","NE2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_NE3","EL","NE3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_NE4","EL","NE4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_NE5","EL","NE5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_NE6","EL","NE6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_NE7","EL","NE7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_NE8","EL","NE8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_Net","EL","Net",46.23,-89.49,"16T 307679E 5123358W","originalDB.20160217"
"EL_Outlet","EL","Outlet",46.23,-89.49,"16T 307679E 5123358W","originalDB.20160217"
"EL_P1","EL","P1",46.23,-89.49,"16T 307656E 5123392W","originalDB.20160217"
"EL_P10","EL","P10",46.23,-89.49,"16T 307747E 5123343W","originalDB.20160217"
"EL_P13","EL","P13",46.23,-89.49,"16T 307624E 5123293W","originalDB.20160217"
"EL_P14","EL","P14",46.23,-89.49,"16T 307527E 5123268W","originalDB.20160217"
"EL_P18","EL","P18",46.23,-89.49,"16T 307527E 5123272W","originalDB.20160217"
"EL_P19","EL","P19",46.23,-89.49,"16T 307592E 5123366W","originalDB.20160217"
"EL_P2","EL","P2",46.23,-89.49,"16T 307761E 5123342W","originalDB.20160217"
"EL_P3","EL","P3",46.23,-89.49,"16T 307594E 5123366W","originalDB.20160217"
"EL_P4","EL","P4",46.23,-89.49,"16T 307522E 5123348W","originalDB.20160217"
"EL_P8","EL","P8",46.23,-89.49,"16T 307593E 5123361W","originalDB.20160217"
"EL_P9","EL","P9",46.23,-89.49,"16T 307657E 5123388W","originalDB.20160217"
"EL_Pelagic","EL","Pelagic",NA,NA,"NA","originalDB.20160217"
"EL_pelagic1","EL","pelagic1",NA,NA,"NA","siteGC(dic)2015.20170707"
"EL_pelagic2","EL","pelagic2",NA,NA,"NA","siteGC(dic)2015.20170707"
"EL_pelagic3","EL","pelagic3",NA,NA,"NA","siteGC(dic)2015.20170707"
"EL_pelagic4","EL","pelagic4",NA,NA,"NA","siteGC(dic)2015.20170707"
"EL_S","EL","S",NA,NA,"NA","originalDB.20160217"
"EL_S1","EL","S1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_S2","EL","S2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_S3","EL","S3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_S4","EL","S4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_S5","EL","S5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_S6","EL","S6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_S7","EL","S7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_S8","EL","S8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_SE","EL","SE",NA,NA,"NA","originalDB.20160217"
"EL_SW","EL","SW",NA,NA,"NA","siteBenthicInverts.20170713"
"EL_SW1","EL","SW1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_SW2","EL","SW2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_SW3","EL","SW3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_SW4","EL","SW4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_SW5","EL","SW5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_SW6","EL","SW6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_SW7","EL","SW7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_SW8","EL","SW8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_U3","EL","U3",46.23,-89.49,"16T 307814E 5123326W","originalDB.20160217"
"EL_U4","EL","U4",46.23,-89.49,"16T 307768E 5123344W","originalDB.20160217"
"EL_U5","EL","U5",46.2365,-89.493233,"NA","sitePiezoLake.20190326"
"EL_W","EL","W",NA,NA,"NA","siteBenthicInverts.20170713"
"EL_W1","EL","W1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_W2","EL","W2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_W3","EL","W3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_W4","EL","W4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_W5","EL","W5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_W6","EL","W6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_W7","EL","W7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_W8","EL","W8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EL_WC1","EL","WC1",46.23646667,-89.49325,"16T 307768E 5123344W","siteCOLOR_2014to2016.20170123"
"EL_WholeLake","EL","WholeLake",NA,NA,"NA","originalDB.20160217"
"EL_WholeShoreline","EL","WholeShoreline",46.23,-89.49,"16T 307679E 5123358W","originalDB.20160217"
"ER_BoatLaunch","ER","BoatLaunch",NA,NA,"NA","siteIDs_20201008"
"ER_DeepHole","ER","DeepHole",45.94,-89.62,"16T 296736E 5091563W","originalDB.20160217"
"ER_E1","ER","E1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_E2","ER","E2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_E3","ER","E3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_E30","ER","E30",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_E4","ER","E4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_E40","ER","E40",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_E5","ER","E5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_E6","ER","E6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_E7","ER","E7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_E8","ER","E8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_flight","ER","flight",NA,NA,"NA","siteIDs_20201008"
"ER_FN1","ER","FN1",45.94,-89.62,"16T 296740E 5091546W","originalDB.20160217"
"ER_FN2","ER","FN2",45.94,-89.62,"16T 296740E 5091546W","originalDB.20160217"
"ER_FN4","ER","FN4",45.94,-89.62,"16T 296740E 5091546W","originalDB.20160217"
"ER_N1","ER","N1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_N2","ER","N2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_N3","ER","N3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_N30","ER","N30",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_N4","ER","N4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_N40","ER","N40",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_N5","ER","N5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_N6","ER","N6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_N7","ER","N7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_N8","ER","N8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_NE1","ER","NE1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_NE2","ER","NE2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_NE3","ER","NE3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_NE30","ER","NE30",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_NE4","ER","NE4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_NE40","ER","NE40",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_NE5","ER","NE5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_NE6","ER","NE6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_NE7","ER","NE7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_NE8","ER","NE8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_S1","ER","S1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_S2","ER","S2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_S3","ER","S3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_S4","ER","S4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_S5","ER","S5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_S6","ER","S6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_S7","ER","S7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_S8","ER","S8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_SW1","ER","SW1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_SW2","ER","SW2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_SW3","ER","SW3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_SW30","ER","SW30",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_SW4","ER","SW4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_SW40","ER","SW40",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_SW5","ER","SW5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_SW6","ER","SW6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_SW7","ER","SW7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_SW8","ER","SW8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_W1","ER","W1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_W2","ER","W2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_W3","ER","W3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_W4","ER","W4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_W5","ER","W5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_W6","ER","W6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_W7","ER","W7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_W8","ER","W8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"ER_wholeShoreline","ER","wholeShoreline",45.94,-89.62,"16T 296736E 5091563W","siteFishInfo2019.20200529"
"ES_DeepHole","ES","DeepHole",45.94738,-89.62254,"16T 296740E 5091546W","siteCOLOR_2014to2016.20170123"
"ES_Inlet1","ES","Inlet1",45.94738,-89.62254,"16T 296740E 5091546W","siteCOLOR_2014to2016.20170123"
"ES_Outlet","ES","Outlet",45.94738,-89.62254,"16T 296740E 5091546W","siteCOLOR_2014to2016.20170123"
"EV_DeepHole","EV","DeepHole",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"EV_Inlet1","EV","Inlet1",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"EW_E1","EW","E1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_E2","EW","E2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_E3","EW","E3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_E30","EW","E30",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_E4","EW","E4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_E40","EW","E40",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_E5","EW","E5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_E6","EW","E6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_E7","EW","E7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_E8","EW","E8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_N1","EW","N1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_N2","EW","N2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_N3","EW","N3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_N30","EW","N30",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_N4","EW","N4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_N40","EW","N40",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_N5","EW","N5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_N6","EW","N6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_N7","EW","N7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_N8","EW","N8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_NE1","EW","NE1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_NE2","EW","NE2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_NE3","EW","NE3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_NE4","EW","NE4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_NE5","EW","NE5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_NE6","EW","NE6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_NE7","EW","NE7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_NE8","EW","NE8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_S1","EW","S1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_S2","EW","S2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_S3","EW","S3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_S4","EW","S4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_S5","EW","S5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_S6","EW","S6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_S7","EW","S7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_S8","EW","S8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_SW1","EW","SW1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_SW2","EW","SW2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_SW3","EW","SW3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_SW30","EW","SW30",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_SW4","EW","SW4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_SW40","EW","SW40",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_SW5","EW","SW5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_SW6","EW","SW6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_SW7","EW","SW7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_SW8","EW","SW8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_W1","EW","W1",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_W2","EW","W2",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_W3","EW","W3",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_W4","EW","W4",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_W5","EW","W5",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_W6","EW","W6",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_W7","EW","W7",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"EW_W8","EW","W8",NA,NA,"NA","SITES_YOYSurv.fix.20201106"
"FD_BoatLaunch","FD","BoatLaunch",45.9505119,-89.4531966,"NA","originalCreelUpdate_20190125"
"FD_DeepHole","FD","DeepHole",NA,NA,"NA","siteColor.20190326"
"FD_flight","FD","flight",NA,NA,"NA","siteIDs_20201008"
"FD_WholeShore","FD","WholeShore",45.9505119,-89.4531966,"NA","originalCreelUpdate_20190125"
"FD_wholeShoreline","FD","wholeShoreline",NA,NA,"NA","siteFishInfo2019.20200529"
"FD_WholeShoreline","FD","WholeShoreline",NA,NA,"NA","fishScapes2018.20190124"
"FE_DeepHole","FE","DeepHole",46.23,-89.49,"16T 307679E 5123358W","zoopBacklog2015to2017_20190124"
"FE_E","FE","E",NA,NA,"NA","siteBenthicInverts.20181114"
"FE_Inlet1","FE","Inlet1",46.23,-89.49,"16T 307679E 5123358W","siteStaffGauges.20190326"
"FE_MT.001","FE","MT.001",NA,NA,"NA","siteFishInfo.20190429"
"FE_MT.002","FE","MT.002",NA,NA,"NA","siteFishInfo.20190429"
"FE_MT.003","FE","MT.003",NA,NA,"NA","siteFishInfo.20190429"
"FE_MT.004","FE","MT.004",NA,NA,"NA","siteFishInfo.20190429"
"FE_MT.005","FE","MT.005",NA,NA,"NA","siteFishInfo.20190429"
"FE_MT.006","FE","MT.006",NA,NA,"NA","siteFishInfo.20190429"
"FE_MT.007","FE","MT.007",NA,NA,"NA","siteFishInfo.20190429"
"FE_MT.008","FE","MT.008",NA,NA,"NA","siteFishInfo.20190429"
"FE_MT.009","FE","MT.009",NA,NA,"NA","siteFishInfo.20190429"
"FE_MT.010","FE","MT.010",NA,NA,"NA","siteFishInfo.20190429"
"FE_MT.011","FE","MT.011",NA,NA,"NA","siteFishInfo.20190429"
"FE_MT.012","FE","MT.012",NA,NA,"NA","siteFishInfo.20190429"
"FE_MT.013","FE","MT.013",NA,NA,"NA","siteFishInfo.20190429"
"FE_MT.014","FE","MT.014",NA,NA,"NA","siteFishInfo.20190429"
"FE_MT.015","FE","MT.015",NA,NA,"NA","siteFishInfo.20190429"
"FE_MT.016","FE","MT.016",NA,NA,"NA","siteFishInfo.20190429"
"FE_MT.017","FE","MT.017",NA,NA,"NA","siteFishInfo.20190429"
"FE_MT.018","FE","MT.018",NA,NA,"NA","siteFishInfo.20190429"
"FE_MT.019","FE","MT.019",NA,NA,"NA","siteFishInfo.20190429"
"FE_MT.020","FE","MT.020",NA,NA,"NA","siteFishInfo.20190429"
"FE_N","FE","N",NA,NA,"NA","siteBenthicInverts.20181114"
"FE_P2","FE","P2",46.23,-89.49,"16T 307761E 5123342W","siteColor.20190326"
"FE_P9","FE","P9",46.23,-89.49,"16T 307657E 5123388W","sitePiezoLake.20190326"
"FE_S","FE","S",NA,NA,"NA","siteBenthicInverts.20181114"
"FE_SE","FE","SE",NA,NA,"NA","siteBenthicInverts.20181114"
"FE_WholeLake","FE","WholeLake",NA,NA,"NA","siteStaffGauges.20190326"
"FE_WholeShoreline","FE","WholeShoreline",NA,NA,"NA","siteFishInfo.20190429"
"FO_DeepHole","FO","DeepHole",46.25,-89.48,"16T 308345E 5125191W","originalDB.20160217"
"FO_Littoral.4","FO","Littoral.4",NA,NA,"NA","originalDB.20160217"
"FO_Littoral.6","FO","Littoral.6",NA,NA,"NA","originalDB.20160217"
"FR_DeepHole","FR","DeepHole",NA,NA,"NA","siteCOLOR_2014to2016.20170123"
"FT_T10","FT","T10",NA,NA,"NA","siteZoopsAbund.20170727"
"FT_T13","FT","T13",NA,NA,"NA","siteZoopsAbund.20170727"
"FT_T16","FT","T16",NA,NA,"NA","siteZoopsAbund.20170727"
"FT_T19","FT","T19",NA,NA,"NA","siteZoopsAbund.20170727"
"FT_T22","FT","T22",NA,NA,"NA","siteZoopsAbund.20170727"
"FT_T25","FT","T25",NA,NA,"NA","siteZoopsAbund.20170727"
"FT_T28","FT","T28",NA,NA,"NA","siteZoopsAbund.20170727"
"FT_T4","FT","T4",NA,NA,"NA","siteZoopsAbund.20170727"
"FT_T7","FT","T7",NA,NA,"NA","siteZoopsAbund.20170727"
"GA_DeepHole","GA","DeepHole",41.78,-86.05,"16T 578789E 4625840W","originalDB.20160217"
"GV_DeepHole","GV","DeepHole",42.07,-85.86,"16T 593795E 4658915W","originalDB.20160217"
"HB_A","HB","A",NA,NA,"NA","originalDB.20160217"
"HB_B","HB","B",NA,NA,"NA","originalDB.20160217"
"HB_C","HB","C",NA,NA,"NA","originalDB.20160217"
"HB_D","HB","D",NA,NA,"NA","originalDB.20160217"
"HB_DeepHole","HB","DeepHole",46.24,-89.5,"16T 306819E 5124177W","originalDB.20160217"
"HB_FN1","HB","FN1",46.24,-89.5,"16T 306819E 5124177W","originalDB.20160217"
"HB_FN10","HB","FN10",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"HB_FN11","HB","FN11",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"HB_FN12","HB","FN12",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"HB_FN2","HB","FN2",46.24,-89.5,"16T 306819E 5124177W","originalDB.20160217"
"HB_FN3","HB","FN3",46.24,-89.5,"16T 306819E 5124177W","originalDB.20160217"
"HB_FN4","HB","FN4",46.24,-89.5,"16T 306819E 5124177W","siteFISH_INFO.20170117"
"HB_FN5","HB","FN5",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"HB_FN6","HB","FN6",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"HB_FN7","HB","FN7",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"HB_FN8","HB","FN8",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"HB_FN9","HB","FN9",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"HB_Littoral","HB","Littoral",NA,NA,"NA","originalDB.20160217"
"HB_Littoral.4","HB","Littoral.4",NA,NA,"NA","originalDB.20160217"
"HB_littoral5","HB","littoral5",NA,NA,"NA","siteGC(dic)2015.20170707"
"HB_littoral6","HB","littoral6",NA,NA,"NA","siteGC(dic)2015.20170707"
"HB_littoral7","HB","littoral7",NA,NA,"NA","siteGC(dic)2015.20170707"
"HB_littoral8","HB","littoral8",NA,NA,"NA","siteGC(dic)2015.20170707"
"HB_MT.001","HB","MT.001",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"HB_MT.002","HB","MT.002",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"HB_MT.003","HB","MT.003",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"HB_MT.004","HB","MT.004",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"HB_MT.005","HB","MT.005",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"HB_MT.006","HB","MT.006",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"HB_MT.007","HB","MT.007",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"HB_MT.008","HB","MT.008",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"HB_MT.009","HB","MT.009",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"HB_MT.010","HB","MT.010",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"HB_MT.011","HB","MT.011",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"HB_MT.012","HB","MT.012",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"HB_MT.013","HB","MT.013",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"HB_MT.014","HB","MT.014",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"HB_MT.015","HB","MT.015",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"HB_MT.016","HB","MT.016",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"HB_MT.017","HB","MT.017",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"HB_MT.018","HB","MT.018",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"HB_MT.019","HB","MT.019",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"HB_MT.020","HB","MT.020",NA,NA,"NA","siteFishInfoMonitoring.20170719"
"HB_Outlet","HB","Outlet",NA,NA,"NA","originalDB.20160217"
"HB_OWC","HB","OWC",NA,NA,"NA","sitePOC.20170529"
"HB_OWC1","HB","OWC1",46.24300556,-89.50536667,"16T 306857E 5124098W","siteCOLOR_2014to2016.20170123"
"HB_P1","HB","P1",46.24382,-89.50561,"16T 306841E 5124191W","sitePiezoLake.20170609"
"HB_P2","HB","P2",46.24444,-89.50634,"16T 306787E 5124262W","sitePiezoLake.20170609"
"HB_P3","HB","P3",46.24306,-89.50538,"16T 306856E 5124106W","sitePiezoLake.20170609"
"HB_P4","HB","P4",46.24343,-89.50612,"16T 306801E 5124149W","sitePiezoLake.20170609"
"HB_Pelagic","HB","Pelagic",NA,NA,"NA","originalDB.20160217"
"HB_pelagic1","HB","pelagic1",NA,NA,"NA","siteGC(dic)2015.20170707"
"HB_pelagic2","HB","pelagic2",NA,NA,"NA","siteGC(dic)2015.20170707"
