"projectID","lakeID","sampleID","dateSample","QCcode","flag","comments","metadataID","updateID","parameter","parameterValue"
17,"ME","ME_Outlet_20190619_1333_Surface_0_Limno.Sample.20160505",2019-06-19,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.086
3,"ME","ME_DeepHole_20190718_1400_PML_2_Limno.Sample.20160505",2019-07-18,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.078
3,"ME","ME_DeepHole_20190718_1400_Hypo_4_Limno.Sample.20160505",2019-07-18,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.082
3,"ME","ME_Outlet_20190718_1400_Surface_0_Limno.Sample.20160505",2019-07-18,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.517
15,"HB","HB_DeepHole_20190520_1240_Hypo_3_Limno.Sample.20160505",2019-05-20,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.14
15,"HB","HB_Outlet_20190520_1240_Surface_0_Limno.Sample.20160505",2019-05-20,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.08
3,"FE","FE_DeepHole_20190521_1008_PML_1_Limno.Sample.20160505",2019-05-21,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.7
17,"CR","CR_DeepHole_20190731_1050_PML_4_Limno.Sample.20160505",2019-07-31,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.071
17,"CR","CR_DeepHole_20190731_1050_Hypo_9_Limno.Sample.20160505",2019-07-31,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.114
17,"CR","CR_Outlet_20190731_1050_Surface_0_Limno.Sample.20160505",2019-07-31,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.076
3,"FE","FE_DeepHole_20190521_1008_Hypo_8_Limno.Sample.20160505",2019-05-21,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.085
34,"PE","PE_DeepHole_20190801_948_Hypo_9_Limno.Sample.20160505",2019-08-01,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.116
15,"HB","HB_DeepHole_20190802_825_PML_0.5_Limno.Sample.20160505",2019-08-02,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.094
3,"FE","FE_Inlet1_20190521_1008_Surface_0_Limno.Sample.20160505",2019-05-21,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.054
15,"HB","HB_Outlet_20190803_1345_Surface_0_Limno.Sample.20160505",2019-08-03,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.446
34,"BY","BY_DeepHole_20190807_1200_PML_3.5_Limno.Sample.20160505",2019-08-07,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.121
34,"BY","BY_DeepHole_20190807_1200_Hypo_7.5_Limno.Sample.20160505",2019-08-07,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.387
34,"JS","JS_DeepHole_20190807_1350_PML_3.5_Limno.Sample.20160505",2019-08-07,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.088
34,"JS","JS_DeepHole_20190807_1350_Hypo_7_Limno.Sample.20160505",2019-08-07,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.278
34,"PA","PA_DeepHole_20190808_830_PML_2.5_Limno.Sample.20160505",2019-08-08,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.085
3,"WL","WL_DeepHole_20190521_856_PML_2_Limno.Sample.20160505",2019-05-21,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.146
34,"PA","PA_DeepHole_20190808_830_Hypo_8_Limno.Sample.20160505",2019-08-08,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.139
34,"PE","PE_DeepHole_20190808_1000_Hypo_9_Limno.Sample.20160505",2019-08-08,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.115
3,"FE","FE_DeepHole_20190820_1340_Hypo_8_Limno.Sample.20160505",2019-08-20,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.111
34,"PA","PA_DeepHole_20190822_834_PML_3_Limno.Sample.20160505",2019-08-22,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.09
34,"PA","PA_DeepHole_20190822_834_Hypo_8_Limno.Sample.20160505",2019-08-22,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.384
37,"AV","AV_DeepHole_20190818_1150_Surface_0_fishScapesLimno.20190319",2019-08-18,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.117
37,"BOT","BOT_DeepHole_20190820_1310_Surface_0_fishScapesLimno.20190319",2019-08-20,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.275
3,"FE","FE_Inlet1_20190528_1058_Surface_0_Limno.Sample.20160505",2019-05-28,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.041
15,"MO","MO_Inlet1_20190603_1010_Surface_0_Limno.Sample.20160505",2019-06-03,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.055
15,"MO","MO_Inlet2_20190603_1010_Surface_0_Limno.Sample.20160505",2019-06-03,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.045
34,"PE","PE_DeepHole_20190515_1019_PML_1_Limno.Sample.20160505",2019-05-15,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.089
34,"PE","PE_DeepHole_20190515_1019_Hypo_9_Limno.Sample.20160505",2019-05-15,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.101
17,"MO","MO_DeepHole_20190703_1040_Hypo_4_Limno.Sample.20160505",2019-07-03,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.274
17,"MO","MO_Outlet_20190703_1040_Surface_0_Limno.Sample.20160505",2019-07-03,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.121
17,"MO","MO_Inlet1_20190703_1040_Surface_0_Limno.Sample.20160505",2019-07-03,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.063
34,"PA","PA_DeepHole_20190703_915_PML_2_Limno.Sample.20160505",2019-07-03,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.063
34,"PA","PA_DeepHole_20190703_915_Hypo_8_Limno.Sample.20160505",2019-07-03,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.188
34,"PE","PE_DeepHole_20190703_1050_PML_1.5_Limno.Sample.20160505",2019-07-03,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.104
15,"CR","CR_DeepHole_20190520_937_PML_3.5_Limno.Sample.20160505",2019-05-20,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.109
15,"CR","CR_DeepHole_20190520_937_Hypo_8_Limno.Sample.20160505",2019-05-20,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.104
15,"CR","CR_Outlet_20190520_937_Surface_0_Limno.Sample.20160505",2019-05-20,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.073
15,"HB","HB_DeepHole_20190520_1240_PML_0.5_Limno.Sample.20160505",2019-05-20,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.123
17,"NG","NG_DeepHole_20190729_836_Hypo_4.5_Limno.Sample.20160505",2019-07-29,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.121
3,"FE","FE_DeepHole_20190730_1001_PML_2_Limno.Sample.20160505",2019-07-30,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.109
3,"FE","FE_DeepHole_20190730_1001_Hypo_8_Limno.Sample.20160505",2019-07-30,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.102
3,"FE","FE_Inlet1_20190730_1001_Surface_0_Limno.Sample.20160505",2019-07-30,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.082
3,"ME","ME_DeepHole_20190730_1041_PML_2_Limno.Sample.20160505",2019-07-30,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.134
3,"ME","ME_DeepHole_20190730_1041_Hypo_3_Limno.Sample.20160505",2019-07-30,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.099
17,"MO","MO_DeepHole_20190731_938_PML_2_Limno.Sample.20160505",2019-07-31,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.198
17,"MO","MO_DeepHole_20190731_938_Hypo_4.5_Limno.Sample.20160505",2019-07-31,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.258
17,"MO","MO_Outlet_20190731_938_Surface_0_Limno.Sample.20160505",2019-07-31,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.26
17,"MO","MO_Inlet3_20190731_938_Surface_0_Limno.Sample.20160505",2019-07-31,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.075
33,"BR","BR_DeepHole_20190731_1205_PML_2.5_Limno.Sample.20160505",2019-07-31,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.119
33,"BR","BR_DeepHole_20190731_1205_Hypo_4_Limno.Sample.20160505",2019-07-31,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.333
33,"TF","TF_DeepHole_20190731_1045_PML_4_Limno.Sample.20160505",2019-07-31,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.104
33,"TF","TF_DeepHole_20190731_1045_Hypo_6.5_Limno.Sample.20160505",2019-07-31,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.146
34,"PE","PE_DeepHole_20190808_1000_PML_2_Limno.Sample.20160505",2019-08-08,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.193
15,"CR","CR_DeepHole_20191006_845_Hypo_10_Limno.Sample.20160505",2019-10-06,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.092
3,"WL","WL_DeepHole_20190528_915_PML_2_Limno.Sample.20160505",2019-05-28,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.106
3,"WL","WL_DeepHole_20190528_915_Hypo_8_Limno.Sample.20160505",2019-05-28,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.133
15,"PA","PA_DeepHole_20190529_838_PML_1.5_Limno.Sample.20160505",2019-05-29,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.083
15,"PA","PA_DeepHole_20190529_838_Hypo_6.5_Limno.Sample.20160505",2019-05-29,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.178
15,"PE","PE_DeepHole_20190529_1015_PML_1_Limno.Sample.20160505",2019-05-29,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.079
15,"PE","PE_DeepHole_20190529_1015_Hypo_9_Limno.Sample.20160505",2019-05-29,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.113
33,"CB","CB_DeepHole_20190531_1045_PML_0.75_Limno.Sample.20160505",2019-05-31,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.077
33,"CB","CB_DeepHole_20190531_1045_Hypo_2.5_Limno.Sample.20160505",2019-05-31,NA,NA,NA,"Iso.POC.CEST.20121206","pocpon.20210501","PON",0.083
35,"HB","HB_DeepHole_20200603_1040_point_7_Limno.Sample.20160505",2020-06-03,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.206
3,"WL","WL_DeepHole_20200604_0915_PML_1_Limno.Sample.20160505",2020-06-04,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.055
3,"WL","WL_DeepHole_20200604_0915_Hypo_8_Limno.Sample.20160505",2020-06-04,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.169
3,"FE","FE_DeepHole_20200604_1045_PML_0.5_Limno.Sample.20160505",2020-06-04,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.084
3,"FE","FE_DeepHole_20200604_1045_Hypo_8_Limno.Sample.20160505",2020-06-04,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.1
3,"FE","FE_Inlet1_20200604_1045_Surface_0_Limno.Sample.20160505",2020-06-04,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.042
35,"BR","BR_DeepHole_20200606_1354_point_5.5_Limno.Sample.20160505",2020-06-06,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.154
35,"CB","CB_DeepHole_20200606_1010_point_5.5_Limno.Sample.20160505",2020-06-06,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.173
35,"NG","NG_DeepHole_20200606_1135_point_5.5_Limno.Sample.20160505",2020-06-06,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.1
35,"WA","WA_DeepHole_20200606_1100_point_5.5_Limno.Sample.20160505",2020-06-06,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.263
35,"MI","MI_DeepHole_20200607_1047_point_10_Limno.Sample.20160505",2020-06-07,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.078
35,"PR","PR_DeepHole_20200607_1500_point_2.5_Limno.Sample.20160505",2020-06-07,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.163
35,"TF","TF_DeepHole_20200607_1145_point_7_Limno.Sample.20160505",2020-06-07,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.061
3,"FE","FE_DeepHole_20200609_1148_PML_0.5_Limno.Sample.20160505",2020-06-09,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.065
3,"FE","FE_DeepHole_20200609_1148_Hypo_8_Limno.Sample.20160505",2020-06-09,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.095
3,"FE","FE_Inlet1_20200609_1148_Surface_0_Limno.Sample.20160505",2020-06-09,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.093
3,"WL","WL_DeepHole_20200609_1020_PML_1_Limno.Sample.20160505",2020-06-09,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.077
3,"WL","WL_DeepHole_20200609_1020_Hypo_8_Limno.Sample.20160505",2020-06-09,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.142
15,"HB","HB_DeepHole_20200610_1140_PML_0.5_Limno.Sample.20160505",2020-06-10,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.098
15,"HB","HB_DeepHole_20200610_1140_Hypo_4_Limno.Sample.20160505",2020-06-10,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.157
15,"HB","HB_Outlet_20200610_1140_Surface_0_Limno.Sample.20160505",2020-06-10,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.104
17,"ME","ME_DeepHole_20200610_0936_PML_1_Limno.Sample.20160505",2020-06-10,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.065
17,"ME","ME_DeepHole_20200610_0936_Hypo_3.5_Limno.Sample.20160505",2020-06-10,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.105
17,"ME","ME_Outlet_20200610_0936_Surface_0_Limno.Sample.20160505",2020-06-10,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.085
15,"CR","CR_DeepHole_20200611_0930_PML_2.5_Limno.Sample.20160505",2020-06-11,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.073
15,"CR","CR_DeepHole_20200611_0930_Hypo_8_Limno.Sample.20160505",2020-06-11,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.112
15,"CR","CR_Outlet_20200611_0930_Surface_0_Limno.Sample.20160505",2020-06-11,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.087
15,"MO","MO_DeepHole_20200612_0925_PML_1.5_Limno.Sample.20160505",2020-06-12,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.119
15,"MO","MO_DeepHole_20200612_0925_Hypo_4.5_Limno.Sample.20160505",2020-06-12,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.303
15,"MO","MO_Inlet1_20200612_0925_Surface_0_Limno.Sample.20160505",2020-06-12,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.085
15,"MO","MO_Inlet2_20200612_0925_Surface_0_Limno.Sample.20160505",2020-06-12,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.052
15,"MO","MO_Inlet3_20200612_0925_Surface_0_Limno.Sample.20160505",2020-06-12,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.148
17,"BR","BR_DeepHole_20200615_1142_PML_2_Limno.Sample.20160505",2020-06-15,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.202
17,"BR","BR_DeepHole_20200615_1142_Hypo_3.5_Limno.Sample.20160505",2020-06-15,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.183
17,"BA","BA_DeepHole_20200615_1400_PML_2.5_Limno.Sample.20160505",2020-06-15,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.058
17,"BA","BA_DeepHole_20200615_1400_Hypo_6.5_Limno.Sample.20160505",2020-06-15,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.078
3,"FE","FE_DeepHole_20200616_1035_PML_1.5_Limno.Sample.20160505",2020-06-16,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.053
3,"FE","FE_DeepHole_20200616_1035_Hypo_8_Limno.Sample.20160505",2020-06-16,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.089
3,"FE","FE_Inlet1_20200616_1035_Surface_0_Limno.Sample.20160505",2020-06-16,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.013
3,"WL","WL_DeepHole_20200616_0856_PML_2_Limno.Sample.20160505",2020-06-16,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.09
3,"WL","WL_DeepHole_20200616_0856_Hypo_8_Limno.Sample.20160505",2020-06-16,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.17
17,"PA","PA_DeepHole_20200617_0920_PML_2_Limno.Sample.20160505",2020-06-17,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.072
17,"PA","PA_DeepHole_20200617_0920_Hypo_5.5_Limno.Sample.20160505",2020-06-17,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.096
17,"PE","PE_DeepHole_20200617_1038_PML_2_Limno.Sample.20160505",2020-06-17,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.056
17,"PE","PE_DeepHole_20200617_1038_Hypo_9_Limno.Sample.20160505",2020-06-17,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.177
15,"MO","MO_DeepHole_20200622_0905_PML_3.5_Limno.Sample.20160505",2020-06-22,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.15
15,"MO","MO_DeepHole_20200622_0905_Hypo_7_Limno.Sample.20160505",2020-06-22,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.368
15,"MO","MO_Inlet1_20200622_0905_Surface_0_Limno.Sample.20160505",2020-06-22,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.032
15,"MO","MO_Inlet2_20200622_0905_Surface_0_Limno.Sample.20160505",2020-06-22,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.113
15,"MO","MO_Inlet3_20200622_0905_Surface_0_Limno.Sample.20160505",2020-06-22,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",NA
3,"FE","FE_DeepHole_20200623_1125_PML_1.5_Limno.Sample.20160505",2020-06-23,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.06
3,"FE","FE_DeepHole_20200623_1125_Hypo_8_Limno.Sample.20160505",2020-06-23,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.075
3,"FE","FE_Inlet1_20200623_1125_Surface_0_Limno.Sample.20160505",2020-06-23,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.035
3,"WL","WL_DeepHole_20200623_0945_PML_1.5_Limno.Sample.20160505",2020-06-23,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.072
3,"WL","WL_DeepHole_20200623_0945_Hypo_8_Limno.Sample.20160505",2020-06-23,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.155
15,"HB","HB_DeepHole_20200624_1053_PML_0.5_Limno.Sample.20160505",2020-06-24,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.062
15,"HB","HB_DeepHole_20200624_1053_Hypo_4_Limno.Sample.20160505",2020-06-24,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.137
15,"HB","HB_Outlet_20200624_1053_Surface_0_Limno.Sample.20160505",2020-06-24,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.076
17,"ME","ME_DeepHole_20200624_0852_PML_1.5_Limno.Sample.20160505",2020-06-24,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.043
17,"ME","ME_DeepHole_20200624_0852_Hypo_3_Limno.Sample.20160505",2020-06-24,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.064
17,"ME","ME_Outlet_20200624_0852_Surface_0_Limno.Sample.20160505",2020-06-24,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.06
15,"CR","CR_DeepHole_20200625_1006_PML_2.5_Limno.Sample.20160505",2020-06-25,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.088
15,"CR","CR_DeepHole_20200625_1006_Hypo_11_Limno.Sample.20160505",2020-06-25,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.091
15,"CR","CR_Outlet_20200625_1006_Surface_0_Limno.Sample.20160505",2020-06-25,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.064
17,"TU","TU_DeepHole_20200625_1231_PML_1.5_Limno.Sample.20160505",2020-06-25,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.083
17,"TU","TU_DeepHole_20200625_1231_Hypo_7_Limno.Sample.20160505",2020-06-25,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.181
17,"WA","WA_DeepHole_20200629_0854_PML_1_Limno.Sample.20160505",2020-06-29,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.07
17,"WA","WA_DeepHole_20200629_0854_Hypo_3.5_Limno.Sample.20160505",2020-06-29,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.172
3,"FE","FE_DeepHole_20200630_1130_PML_1_Limno.Sample.20160505",2020-06-30,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.065
3,"FE","FE_DeepHole_20200630_1130_Hypo_8_Limno.Sample.20160505",2020-06-30,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.068
3,"WL","WL_DeepHole_20200630_0958_PML_1_Limno.Sample.20160505",2020-06-30,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.05
3,"WL","WL_DeepHole_20200630_0958_Hypo_8_Limno.Sample.20160505",2020-06-30,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.132
17,"BO","BO_DeepHole_20200701_1041_PML_0.25_Limno.Sample.20160505",2020-07-01,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.237
17,"BO","BO_DeepHole_20200701_1041_Hypo_2_Limno.Sample.20160505",2020-07-01,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.142
17,"CB","CB_DeepHole_20200701_0909_PML_0.5_Limno.Sample.20160505",2020-07-01,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.054
17,"CB","CB_DeepHole_20200701_0909_Hypo_3_Limno.Sample.20160505",2020-07-01,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.076
17,"NG","NG_DeepHole_20200703_0920_PML_0.25_Limno.Sample.20160505",2020-07-03,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.156
17,"NG","NG_DeepHole_20200703_0920_Hypo_4_Limno.Sample.20160505",2020-07-03,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.135
15,"MO","MO_DeepHole_20200706_0901_PML_0.5_Limno.Sample.20160505",2020-07-06,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.119
15,"MO","MO_DeepHole_20200706_0901_Hypo_3.5_Limno.Sample.20160505",2020-07-06,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.116
15,"MO","MO_Inlet1_20200706_0901_Surface_0_Limno.Sample.20160505",2020-07-06,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.169
15,"MO","MO_Inlet2_20200706_0901_Surface_0_Limno.Sample.20160505",2020-07-06,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.179
3,"FE","FE_DeepHole_20200707_1130_PML_0.25_Limno.Sample.20160505",2020-07-07,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.066
3,"FE","FE_DeepHole_20200707_1130_Hypo_8_Limno.Sample.20160505",2020-07-07,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.078
3,"WL","WL_DeepHole_20200707_1000_PML_1_Limno.Sample.20160505",2020-07-07,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",NA
3,"WL","WL_DeepHole_20200707_1000_Hypo_8_Limno.Sample.20160505",2020-07-07,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.036
15,"HB","HB_DeepHole_20200708_0945_PML_0.25_Limno.Sample.20160505",2020-07-08,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.084
15,"HB","HB_DeepHole_20200708_0945_Hypo_3.5_Limno.Sample.20160505",2020-07-08,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.165
15,"HB","HB_Outlet_20200708_0945_Surface_0_Limno.Sample.20160505",2020-07-08,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.102
15,"CR","CR_DeepHole_20200710_1025_PML_2.5_Limno.Sample.20160505",2020-07-10,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.078
15,"CR","CR_DeepHole_20200710_1025_Hypo_7.5_Limno.Sample.20160505",2020-07-10,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.079
15,"CR","CR_Outlet_20200710_1025_Surface_0_Limno.Sample.20160505",2020-07-10,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.068
3,"FE","FE_DeepHole_20200715_1015_PML_1.5_Limno.Sample.20160505",2020-07-15,NA,NA,"","Iso.POC.CEST.20121206","pocpon.20210501","PON",0.093
