"pocID","runID","trayLoc","PON.mg","POC.mg","projectID","lakeID","site","dateSample","timeSample","depthClass","depthTop","depthBottom","volFiltered","replicate","comments","sampleID","ID","parameter","parameterValue","QCcode","flag","metadataID","updateID"
"P80","RN_20210205_run4_042","P2D3",0.01161650831054,0.0748838970788,15,"MO","DeepHole",2020-07-06,"9:01","Hypo",3.5,3.5,100,"1","","MO_DeepHole_20200706_0901_Hypo_3.5_Limno.Sample.20160505",80,"PON",116.165,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P80","RN_20210205_run4_042","P2D3",0.01161650831054,0.0748838970788,15,"MO","DeepHole",2020-07-06,"9:01","Hypo",3.5,3.5,100,"1","","MO_DeepHole_20200706_0901_Hypo_3.5_Limno.Sample.20160505",80,"POC",748.839,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P79","RN_20210205_run4_043","P2D4",0.01433031658169,0.07912092660032,15,"MO","DeepHole",2020-07-06,"9:01","PML",0,0.5,120,"1","","MO_DeepHole_20200706_0901_PML_0.5_Limno.Sample.20160505",79,"PON",119.419,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P79","RN_20210205_run4_043","P2D4",0.01433031658169,0.07912092660032,15,"MO","DeepHole",2020-07-06,"9:01","PML",0,0.5,120,"1","","MO_DeepHole_20200706_0901_PML_0.5_Limno.Sample.20160505",79,"POC",659.341,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P78","RN_20210205_run4_044","P2D5",0.01619257293629,0.09702100145566,17,"NG","DeepHole",2020-07-03,"9:20","Hypo",4,4,120,"1","","NG_DeepHole_20200703_0920_Hypo_4_Limno.Sample.20160505",78,"PON",134.938,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P78","RN_20210205_run4_044","P2D5",0.01619257293629,0.09702100145566,17,"NG","DeepHole",2020-07-03,"9:20","Hypo",4,4,120,"1","","NG_DeepHole_20200703_0920_Hypo_4_Limno.Sample.20160505",78,"POC",808.508,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P77","RN_20210205_run4_045","P2D6",0.01872057053378,0.08918792237926,17,"NG","DeepHole",2020-07-03,"9:20","PML",0,0.25,120,"1","","NG_DeepHole_20200703_0920_PML_0.25_Limno.Sample.20160505",77,"PON",156.005,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P77","RN_20210205_run4_045","P2D6",0.01872057053378,0.08918792237926,17,"NG","DeepHole",2020-07-03,"9:20","PML",0,0.25,120,"1","","NG_DeepHole_20200703_0920_PML_0.25_Limno.Sample.20160505",77,"POC",743.233,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P76","RN_20210205_run4_046","P2D7",0.009075558874987,0.04097887045864,17,"CB","DeepHole",2020-07-01,"9:09","Hypo",3,3,120,"1","","CB_DeepHole_20200701_0909_Hypo_3_Limno.Sample.20160505",76,"PON",75.63,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P76","RN_20210205_run4_046","P2D7",0.009075558874987,0.04097887045864,17,"CB","DeepHole",2020-07-01,"9:09","Hypo",3,3,120,"1","","CB_DeepHole_20200701_0909_Hypo_3_Limno.Sample.20160505",76,"POC",341.491,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P98","RN_20210205_run4_047","P2D8",0.02093344865359,0.1025103084419,41,"JO","DeepHole",2020-07-16,"11:20","PML",0,2,120,"1","","JO_DeepHole_20200716_1120_PML_2_Limno.Sample.20160505",98,"PON",174.445,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P98","RN_20210205_run4_047","P2D8",0.02093344865359,0.1025103084419,41,"JO","DeepHole",2020-07-16,"11:20","PML",0,2,120,"1","","JO_DeepHole_20200716_1120_PML_2_Limno.Sample.20160505",98,"POC",854.253,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P97","RN_20210205_run4_048","P2D9",0.007805733844879,0.03290139003717,3,"WL","DeepHole",2020-07-15,"9:07","Hypo",8,8,120,"1","","WL_DeepHole_20200715_0907_Hypo_8_Limno.Sample.20160505",97,"PON",65.048,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P97","RN_20210205_run4_048","P2D9",0.007805733844879,0.03290139003717,3,"WL","DeepHole",2020-07-15,"9:07","Hypo",8,8,120,"1","","WL_DeepHole_20200715_0907_Hypo_8_Limno.Sample.20160505",97,"POC",274.178,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P96","RN_20210205_run4_049","P2D10",0.01744009900895,0.1062747547423,3,"WL","DeepHole",2020-07-15,"9:07","PML",0,2,120,"1","","WL_DeepHole_20200715_0907_PML_2_Limno.Sample.20160505",96,"PON",145.334,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P96","RN_20210205_run4_049","P2D10",0.01744009900895,0.1062747547423,3,"WL","DeepHole",2020-07-15,"9:07","PML",0,2,120,"1","","WL_DeepHole_20200715_0907_PML_2_Limno.Sample.20160505",96,"POC",885.623,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P86","RN_20210205_run4_050","P2D11",0.004313725490914,0.02694866004796,3,"WL","DeepHole",2020-07-07,"10:00","Hypo",8,8,120,"1","","WL_DeepHole_20200707_1000_Hypo_8_Limno.Sample.20160505",86,"PON",35.948,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P86","RN_20210205_run4_050","P2D11",0.004313725490914,0.02694866004796,3,"WL","DeepHole",2020-07-07,"10:00","Hypo",8,8,120,"1","","WL_DeepHole_20200707_1000_Hypo_8_Limno.Sample.20160505",86,"POC",224.572,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P84","RN_20210211_run5_013","P2E1",0.009340697027585,0.07500294548449,3,"FE","DeepHole",2020-07-07,"11:30","Hypo",8,8,120,"1","","FE_DeepHole_20200707_1130_Hypo_8_Limno.Sample.20160505",84,"PON",77.839,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P84","RN_20210211_run5_013","P2E1",0.009340697027585,0.07500294548449,3,"FE","DeepHole",2020-07-07,"11:30","Hypo",8,8,120,"1","","FE_DeepHole_20200707_1130_Hypo_8_Limno.Sample.20160505",84,"POC",625.025,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P83","RN_20210211_run5_014","P2E2",0.007927086027774,0.04938912117633,3,"FE","DeepHole",2020-07-07,"11:30","PML",0,0.25,120,"1","","FE_DeepHole_20200707_1130_PML_0.25_Limno.Sample.20160505",83,"PON",66.059,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P83","RN_20210211_run5_014","P2E2",0.007927086027774,0.04938912117633,3,"FE","DeepHole",2020-07-07,"11:30","PML",0,0.25,120,"1","","FE_DeepHole_20200707_1130_PML_0.25_Limno.Sample.20160505",83,"POC",411.576,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P105","RN_20210211_run5_015","P2E3",0.008757065503947,0.06660034799866,3,"WL","DeepHole",2020-07-21,"9:57","PML",0,2,120,"1","","WL_DeepHole_20200721_0957_PML_2_Limno.Sample.20160505",105,"PON",72.976,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P105","RN_20210211_run5_015","P2E3",0.008757065503947,0.06660034799866,3,"WL","DeepHole",2020-07-21,"9:57","PML",0,2,120,"1","","WL_DeepHole_20200721_0957_PML_2_Limno.Sample.20160505",105,"POC",555.003,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P104","RN_20210211_run5_016","P2E4",0.007348891549336,0.07991563908396,15,"MO","Inlet3",2020-07-20,"9:00","Surface",0,0,120,"1","","MO_Inlet3_20200720_0900_Surface_0_Limno.Sample.20160505",104,"PON",61.241,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P104","RN_20210211_run5_016","P2E4",0.007348891549336,0.07991563908396,15,"MO","Inlet3",2020-07-20,"9:00","Surface",0,0,120,"1","","MO_Inlet3_20200720_0900_Surface_0_Limno.Sample.20160505",104,"POC",665.964,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P103","RN_20210211_run5_017","P2E5",0.008457654480514,0.08977025625829,15,"MO","Inlet2",2020-07-20,"9:00","Surface",0,0,80,"1","","MO_Inlet2_20200720_0900_Surface_0_Limno.Sample.20160505",103,"PON",105.721,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P103","RN_20210211_run5_017","P2E5",0.008457654480514,0.08977025625829,15,"MO","Inlet2",2020-07-20,"9:00","Surface",0,0,80,"1","","MO_Inlet2_20200720_0900_Surface_0_Limno.Sample.20160505",103,"POC",1122.128,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P102","RN_20210211_run5_018","P2E6",0.007509118366076,0.04782052735349,15,"MO","Inlet1",2020-07-20,"9:00","Surface",0,0,120,"1","","MO_Inlet1_20200720_0900_Surface_0_Limno.Sample.20160505",102,"PON",62.576,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P102","RN_20210211_run5_018","P2E6",0.007509118366076,0.04782052735349,15,"MO","Inlet1",2020-07-20,"9:00","Surface",0,0,120,"1","","MO_Inlet1_20200720_0900_Surface_0_Limno.Sample.20160505",102,"POC",398.504,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P101","RN_20210211_run5_019","P2E7",0.02770083083958,0.2109418794781,15,"MO","DeepHole",2020-07-20,"9:00","Hypo",4,4,80,"1","","MO_DeepHole_20200720_0900_Hypo_4_Limno.Sample.20160505",101,"PON",346.26,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P101","RN_20210211_run5_019","P2E7",0.02770083083958,0.2109418794781,15,"MO","DeepHole",2020-07-20,"9:00","Hypo",4,4,80,"1","","MO_DeepHole_20200720_0900_Hypo_4_Limno.Sample.20160505",101,"POC",2636.773,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P100","RN_20210211_run5_020","P2E8",0.01390760747442,0.1175020309461,15,"MO","DeepHole",2020-07-20,"9:00","PML",0,1,120,"1","","MO_DeepHole_20200720_0900_PML_1_Limno.Sample.20160505",100,"PON",115.897,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P100","RN_20210211_run5_020","P2E8",0.01390760747442,0.1175020309461,15,"MO","DeepHole",2020-07-20,"9:00","PML",0,1,120,"1","","MO_DeepHole_20200720_0900_PML_1_Limno.Sample.20160505",100,"POC",979.184,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P99","RN_20210211_run5_021","P2E9",0.01269836296746,0.1093560432961,41,"JO","DeepHole",2020-07-16,"11:20","Hypo",4.5,4.5,120,"1","","JO_DeepHole_20200716_1120_Hypo_4.5_Limno.Sample.20160505",99,"PON",105.82,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P99","RN_20210211_run5_021","P2E9",0.01269836296746,0.1093560432961,41,"JO","DeepHole",2020-07-16,"11:20","Hypo",4.5,4.5,120,"1","","JO_DeepHole_20200716_1120_Hypo_4.5_Limno.Sample.20160505",99,"POC",911.3,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P90","RN_20210211_run5_022","P2E10",0.009400213995647,0.06444841123677,15,"CR","DeepHole",2020-07-10,"10:25","PML",0,2.5,120,"1","","CR_DeepHole_20200710_1025_PML_2.5_Limno.Sample.20160505",90,"PON",78.335,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P90","RN_20210211_run5_022","P2E10",0.009400213995647,0.06444841123677,15,"CR","DeepHole",2020-07-10,"10:25","PML",0,2.5,120,"1","","CR_DeepHole_20200710_1025_PML_2.5_Limno.Sample.20160505",90,"POC",537.07,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P89","RN_20210211_run5_023","P2E11",0.01228846786524,0.1051350948582,15,"HB","Outlet",2020-07-08,"9:45","Surface",0,0,120,"1","","HB_Outlet_20200708_0945_Surface_0_Limno.Sample.20160505",89,"PON",102.404,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P89","RN_20210211_run5_023","P2E11",0.01228846786524,0.1051350948582,15,"HB","Outlet",2020-07-08,"9:45","Surface",0,0,120,"1","","HB_Outlet_20200708_0945_Surface_0_Limno.Sample.20160505",89,"POC",876.126,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P88","RN_20210211_run5_024","P2E12",0.01646110952678,0.1046384467105,15,"HB","DeepHole",2020-07-08,"9:45","Hypo",3.5,3.5,100,"1","","HB_DeepHole_20200708_0945_Hypo_3.5_Limno.Sample.20160505",88,"PON",164.611,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P88","RN_20210211_run5_024","P2E12",0.01646110952678,0.1046384467105,15,"HB","DeepHole",2020-07-08,"9:45","Hypo",3.5,3.5,100,"1","","HB_DeepHole_20200708_0945_Hypo_3.5_Limno.Sample.20160505",88,"POC",1046.384,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P87","RN_20210211_run5_026","P2F1",0.01009561622709,0.06979236082321,15,"HB","DeepHole",2020-07-08,"9:45","PML",0,0.25,120,"1","","HB_DeepHole_20200708_0945_PML_0.25_Limno.Sample.20160505",87,"PON",84.13,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P87","RN_20210211_run5_026","P2F1",0.01009561622709,0.06979236082321,15,"HB","DeepHole",2020-07-08,"9:45","PML",0,0.25,120,"1","","HB_DeepHole_20200708_0945_PML_0.25_Limno.Sample.20160505",87,"POC",581.603,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P95","RN_20210211_run5_027","P2F2",0.01110470691364,0.0729436658892,3,"FE","Inlet1",2020-07-15,"10:15","Surface",0,0,120,"1","","FE_Inlet1_20200715_1015_Surface_0_Limno.Sample.20160505",95,"PON",92.539,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P95","RN_20210211_run5_027","P2F2",0.01110470691364,0.0729436658892,3,"FE","Inlet1",2020-07-15,"10:15","Surface",0,0,120,"1","","FE_Inlet1_20200715_1015_Surface_0_Limno.Sample.20160505",95,"POC",607.864,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P94","RN_20210211_run5_028","P2F3",0.00778242327172,0.07202067839496,3,"FE","DeepHole",2020-07-15,"10:15","Hypo",8,8,120,"1","","FE_DeepHole_20200715_1015_Hypo_8_Limno.Sample.20160505",94,"PON",64.854,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P94","RN_20210211_run5_028","P2F3",0.00778242327172,0.07202067839496,3,"FE","DeepHole",2020-07-15,"10:15","Hypo",8,8,120,"1","","FE_DeepHole_20200715_1015_Hypo_8_Limno.Sample.20160505",94,"POC",600.172,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P93","RN_20210211_run5_029","P2F4",0.01119834030272,0.06780231899418,3,"FE","DeepHole",2020-07-15,"10:15","PML",0,1.5,120,"1","","FE_DeepHole_20200715_1015_PML_1.5_Limno.Sample.20160505",93,"PON",93.32,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P93","RN_20210211_run5_029","P2F4",0.01119834030272,0.06780231899418,3,"FE","DeepHole",2020-07-15,"10:15","PML",0,1.5,120,"1","","FE_DeepHole_20200715_1015_PML_1.5_Limno.Sample.20160505",93,"POC",565.019,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P92","RN_20210211_run5_030","P2F5",0.008180531191982,0.05919991868763,15,"CR","Outlet",2020-07-10,"10:25","Surface",0,0,120,"1","","CR_Outlet_20200710_1025_Surface_0_Limno.Sample.20160505",92,"PON",68.171,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P92","RN_20210211_run5_030","P2F5",0.008180531191982,0.05919991868763,15,"CR","Outlet",2020-07-10,"10:25","Surface",0,0,120,"1","","CR_Outlet_20200710_1025_Surface_0_Limno.Sample.20160505",92,"POC",493.333,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P91","RN_20210211_run5_031","P2F6",0.009442070942852,0.07333744408892,15,"CR","DeepHole",2020-07-10,"10:25","Hypo",7.5,7.5,120,"1","","CR_DeepHole_20200710_1025_Hypo_7.5_Limno.Sample.20160505",91,"PON",78.684,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P91","RN_20210211_run5_031","P2F6",0.009442070942852,0.07333744408892,15,"CR","DeepHole",2020-07-10,"10:25","Hypo",7.5,7.5,120,"1","","CR_DeepHole_20200710_1025_Hypo_7.5_Limno.Sample.20160505",91,"POC",611.145,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P121","RN_20210211_run5_032","P2F7",0.01540644727055,0.1016320265196,3,"WL","DeepHole",2020-07-28,"10:15","Hypo",8,8,120,"1","","WL_DeepHole_20200728_1015_Hypo_8_Limno.Sample.20160505",121,"PON",128.387,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P121","RN_20210211_run5_032","P2F7",0.01540644727055,0.1016320265196,3,"WL","DeepHole",2020-07-28,"10:15","Hypo",8,8,120,"1","","WL_DeepHole_20200728_1015_Hypo_8_Limno.Sample.20160505",121,"POC",846.934,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P120","RN_20210211_run5_033","P2F8",0.008799607269822,0.05245545185344,3,"WL","DeepHole",2020-07-28,"10:15","PML",0,1.5,120,"1","","WL_DeepHole_20200728_1015_PML_1.5_Limno.Sample.20160505",120,"PON",73.33,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P120","RN_20210211_run5_033","P2F8",0.008799607269822,0.05245545185344,3,"WL","DeepHole",2020-07-28,"10:15","PML",0,1.5,120,"1","","WL_DeepHole_20200728_1015_PML_1.5_Limno.Sample.20160505",120,"POC",437.129,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P119","RN_20210211_run5_034","P2F9",0.006166230458022,0.06357620091557,3,"FE","Inlet1",2020-07-28,"12:10","Surface",0,0,120,"1","","FE_Inlet1_20200728_1210_Surface_0_Limno.Sample.20160505",119,"PON",51.385,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P119","RN_20210211_run5_034","P2F9",0.006166230458022,0.06357620091557,3,"FE","Inlet1",2020-07-28,"12:10","Surface",0,0,120,"1","","FE_Inlet1_20200728_1210_Surface_0_Limno.Sample.20160505",119,"POC",529.802,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P118","RN_20210211_run5_035","P2F10",0.009569675488395,0.072057785115,3,"FE","DeepHole",2020-07-28,"12:10","Hypo",8,8,120,"1","","FE_DeepHole_20200728_1210_Hypo_8_Limno.Sample.20160505",118,"PON",79.747,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P118","RN_20210211_run5_035","P2F10",0.009569675488395,0.072057785115,3,"FE","DeepHole",2020-07-28,"12:10","Hypo",8,8,120,"1","","FE_DeepHole_20200728_1210_Hypo_8_Limno.Sample.20160505",118,"POC",600.482,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P117","RN_20210211_run5_036","P2F11",0.009467160208677,0.06238434993461,3,"FE","DeepHole",2020-07-28,"12:10","PML",0,1,120,"1","","FE_DeepHole_20200728_1210_PML_1_Limno.Sample.20160505",117,"PON",78.893,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P117","RN_20210211_run5_036","P2F11",0.009467160208677,0.06238434993461,3,"FE","DeepHole",2020-07-28,"12:10","PML",0,1,120,"1","","FE_DeepHole_20200728_1210_PML_1_Limno.Sample.20160505",117,"POC",519.87,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P116","RN_20210211_run5_037","P2F12",0.03248846041903,0.213739945436,17,"BR","DeepHole",2020-07-27,"9:25","Hypo",4,4,100,"1","","BR_DeepHole_20200727_0925_Hypo_4_Limno.Sample.20160505",116,"PON",324.885,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P116","RN_20210211_run5_037","P2F12",0.03248846041903,0.213739945436,17,"BR","DeepHole",2020-07-27,"9:25","Hypo",4,4,100,"1","","BR_DeepHole_20200727_0925_Hypo_4_Limno.Sample.20160505",116,"POC",2137.399,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P115","RN_20210211_run5_042","P2G1",0.01924753293533,0.1181787563195,17,"BR","DeepHole",2020-07-27,"9:25","PML",0,2,100,"1","","BR_DeepHole_20200727_0925_PML_2_Limno.Sample.20160505",115,"PON",192.475,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P115","RN_20210211_run5_042","P2G1",0.01924753293533,0.1181787563195,17,"BR","DeepHole",2020-07-27,"9:25","PML",0,2,100,"1","","BR_DeepHole_20200727_0925_PML_2_Limno.Sample.20160505",115,"POC",1181.788,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P114","RN_20210211_run5_043","P2G2",0.005801388123466,0.04518408646138,17,"BA","DeepHole",2020-07-27,"11:30","Hypo",7,7,120,"1","","BA_DeepHole_20200727_1130_Hypo_7_Limno.Sample.20160505",114,"PON",48.345,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P114","RN_20210211_run5_043","P2G2",0.005801388123466,0.04518408646138,17,"BA","DeepHole",2020-07-27,"11:30","Hypo",7,7,120,"1","","BA_DeepHole_20200727_1130_Hypo_7_Limno.Sample.20160505",114,"POC",376.534,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P20","RN_20210211_run5_044","P2G3",0.01889236107048,0.1280258678164,15,"HB","DeepHole",2020-06-10,"11:40","Hypo",4,4,120,"1","","HB_DeepHole_20200610_1140_Hypo_4_Limno.Sample.20160505",20,"PON",157.436,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P20","RN_20210211_run5_044","P2G3",0.01889236107048,0.1280258678164,15,"HB","DeepHole",2020-06-10,"11:40","Hypo",4,4,120,"1","","HB_DeepHole_20200610_1140_Hypo_4_Limno.Sample.20160505",20,"POC",1066.882,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P7","RN_20210211_run5_045","P2G4",0.02158465303999,0.1714957241076,35,"BR","DeepHole",2020-06-06,"13:54","point",5.5,5.5,140,"1","","BR_DeepHole_20200606_1354_point_5.5_Limno.Sample.20160505",7,"PON",154.176,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P7","RN_20210211_run5_045","P2G4",0.02158465303999,0.1714957241076,35,"BR","DeepHole",2020-06-06,"13:54","point",5.5,5.5,140,"1","","BR_DeepHole_20200606_1354_point_5.5_Limno.Sample.20160505",7,"POC",1224.969,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P6","RN_20210211_run5_046","P2G5",0.005912391004277,0.05230711774008,3,"FE","Inlet1",2020-06-04,"10:45","Surface",0,0,140,"1","","FE_Inlet1_20200604_1045_Surface_0_Limno.Sample.20160505",6,"PON",42.231,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P6","RN_20210211_run5_046","P2G5",0.005912391004277,0.05230711774008,3,"FE","Inlet1",2020-06-04,"10:45","Surface",0,0,140,"1","","FE_Inlet1_20200604_1045_Surface_0_Limno.Sample.20160505",6,"POC",373.622,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P15","RN_20210211_run5_047","P2G6",0.009530412551304,0.07649087435798,3,"FE","DeepHole",2020-06-09,"11:48","Hypo",8,8,100,"1","","FE_DeepHole_20200609_1148_Hypo_8_Limno.Sample.20160505",15,"PON",95.304,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P15","RN_20210211_run5_047","P2G6",0.009530412551304,0.07649087435798,3,"FE","DeepHole",2020-06-09,"11:48","Hypo",8,8,100,"1","","FE_DeepHole_20200609_1148_Hypo_8_Limno.Sample.20160505",15,"POC",764.909,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P14","RN_20210211_run5_048","P2G7",0.007769079683692,0.04602179596629,3,"FE","DeepHole",2020-06-09,"11:48","PML",0,0.5,120,"1","","FE_DeepHole_20200609_1148_PML_0.5_Limno.Sample.20160505",14,"PON",64.742,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P14","RN_20210211_run5_048","P2G7",0.007769079683692,0.04602179596629,3,"FE","DeepHole",2020-06-09,"11:48","PML",0,0.5,120,"1","","FE_DeepHole_20200609_1148_PML_0.5_Limno.Sample.20160505",14,"POC",383.515,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P13","RN_20210211_run5_049","P2G8",0.007320980000506,0.05526427032682,35,"TF","DeepHole",2020-06-07,"11:45","point",7,7,120,"1","","TF_DeepHole_20200607_1145_point_7_Limno.Sample.20160505",13,"PON",61.008,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P13","RN_20210211_run5_049","P2G8",0.007320980000506,0.05526427032682,35,"TF","DeepHole",2020-06-07,"11:45","point",7,7,120,"1","","TF_DeepHole_20200607_1145_point_7_Limno.Sample.20160505",13,"POC",460.536,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P12","RN_20210211_run5_050","P2G9",0.01956358712765,0.1433566357006,35,"PR","DeepHole",2020-06-07,"15:00","point",2.5,2.5,120,"1","","PR_DeepHole_20200607_1500_point_2.5_Limno.Sample.20160505",12,"PON",163.03,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P12","RN_20210211_run5_050","P2G9",0.01956358712765,0.1433566357006,35,"PR","DeepHole",2020-06-07,"15:00","point",2.5,2.5,120,"1","","PR_DeepHole_20200607_1500_point_2.5_Limno.Sample.20160505",12,"POC",1194.639,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P11","RN_20210211_run5_051","P2G10",0.009395627785765,0.07597373318081,35,"MI","DeepHole",2020-06-07,"10:47","point",10,10,120,"1","","MI_DeepHole_20200607_1047_point_10_Limno.Sample.20160505",11,"PON",78.297,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P11","RN_20210211_run5_051","P2G10",0.009395627785765,0.07597373318081,35,"MI","DeepHole",2020-06-07,"10:47","point",10,10,120,"1","","MI_DeepHole_20200607_1047_point_10_Limno.Sample.20160505",11,"POC",633.114,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P145","RN_20210211_run5_052","P2G11",0.00933310176597,0.05930006466501,3,"FE","DeepHole",2020-08-11,"10:45","Hypo",8,8,120,"1","","FE_DeepHole_20200811_1045_Hypo_8_Limno.Sample.20160505",145,"PON",77.776,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P145","RN_20210211_run5_052","P2G11",0.00933310176597,0.05930006466501,3,"FE","DeepHole",2020-08-11,"10:45","Hypo",8,8,120,"1","","FE_DeepHole_20200811_1045_Hypo_8_Limno.Sample.20160505",145,"POC",494.167,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P144","RN_20210211_run5_053","P2G12",0.008290185187534,0.0486157580973,3,"FE","DeepHole",2020-08-11,"10:45","PML",0,1,120,"1","","FE_DeepHole_20200811_1045_PML_1_Limno.Sample.20160505",144,"PON",69.085,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
"P144","RN_20210211_run5_053","P2G12",0.008290185187534,0.0486157580973,3,"FE","DeepHole",2020-08-11,"10:45","PML",0,1,120,"1","","FE_DeepHole_20200811_1045_PML_1_Limno.Sample.20160505",144,"POC",405.131,NA,NA,"Iso.POC.CEST.20111214","tableNutrients.20210217"
