"projectID","lakeID","sampleID","dateSample","parameter","parameterValue","QCcode","flag","comments","metadataID","updateID"
15,"HB","HB_Outlet_20191006_1047_Surface_0_Limno.Sample.20160505",2019-10-06,"POC",7852,NA,1,"C: much higher than normal, N and C elevated, maybe ok N: much higher than normal, N and C elevated, maybe ok ","Iso.POC.CEST.20111214","pocForBella.20200312"
37,"HT","HT_DeepHole_20190820_1335_Surface_0_fishScapesLimno.20190319",2019-08-20,"POC",924,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
37,"ID","ID_DeepHole_20190820_1435_Surface_0_fishScapesLimno.20190319",2019-08-20,"POC",984,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
37,"IV","IV_DeepHole_20190819_1305_Surface_0_fishScapesLimno.20190319",2019-08-19,"POC",632,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"JS","JS_DeepHole_20190807_1350_Hypo_7_Limno.Sample.20160505",2019-08-07,"POC",1511,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"JS","JS_DeepHole_20190807_1350_PML_3.5_Limno.Sample.20160505",2019-08-07,"POC",642,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
37,"LE","LE_DeepHole_20190819_1155_Surface_0_fishScapesLimno.20190319",2019-08-19,"POC",1220,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
37,"LL","LL_DeepHole_20190817_1705_Surface_0_fishScapesLimno.20190319",2019-08-17,"POC",230,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
37,"LT","LT_DeepHole_20190820_1150_Surface_0_fishScapesLimno.20190319",2019-08-20,"POC",1653,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
37,"LV","LV_DeepHole_20190823_1030_Surface_0_fishScapesLimno.20190319",2019-08-23,"POC",1432,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"ME","ME_DeepHole_20190524_840_Hypo_3.5_Limno.Sample.20160505",2019-05-24,"POC",1000,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"ME","ME_DeepHole_20190524_840_PML_1.5_Limno.Sample.20160505",2019-05-24,"POC",649,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"ME","ME_DeepHole_20190606_931_Hypo_3_Limno.Sample.20160505",2019-06-06,"POC",984,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"ME","ME_DeepHole_20190606_931_PML_1_Limno.Sample.20160505",2019-06-06,"POC",799,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"ME","ME_DeepHole_20190619_1333_Hypo_2.5_Limno.Sample.20160505",2019-06-19,"POC",409,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"ME","ME_DeepHole_20190619_1333_PML_1_Limno.Sample.20160505",2019-06-19,"POC",437,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"ME","ME_DeepHole_20190703_847_Hypo_3_Limno.Sample.20160505",2019-07-03,"POC",886,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"ME","ME_DeepHole_20190703_847_PML_1.5_Limno.Sample.20160505",2019-07-03,"POC",738,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"ME","ME_DeepHole_20190718_1400_Hypo_4_Limno.Sample.20160505",2019-07-18,"POC",646,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"ME","ME_DeepHole_20190718_1400_PML_2_Limno.Sample.20160505",2019-07-18,"POC",513,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"ME","ME_DeepHole_20190730_1041_Hypo_3_Limno.Sample.20160505",2019-07-30,"POC",643,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"ME","ME_DeepHole_20190730_1041_PML_2_Limno.Sample.20160505",2019-07-30,"POC",831,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"ME","ME_DeepHole_20190812_1050_Hypo_2_Limno.Sample.20160505",2019-08-12,"POC",666,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"ME","ME_DeepHole_20190812_1050_PML_0.5_Limno.Sample.20160505",2019-08-12,"POC",519,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"ME","ME_DeepHole_20191006_1200_Hypo_4_Limno.Sample.20160505",2019-10-06,"POC",279,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"ME","ME_DeepHole_20191006_1200_PML_4_Limno.Sample.20160505",2019-10-06,"POC",292,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"ME","ME_Outlet_20190524_840_Surface_0_Limno.Sample.20160505",2019-05-24,"POC",945,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"ME","ME_Outlet_20190606_931_Surface_0_Limno.Sample.20160505",2019-06-06,"POC",1201,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"ME","ME_Outlet_20190619_1333_Surface_0_Limno.Sample.20160505",2019-06-19,"POC",775,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"ME","ME_Outlet_20190703_915_Surface_0_Limno.Sample.20160505",2019-07-03,"POC",1301,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"ME","ME_Outlet_20190718_1400_Surface_0_Limno.Sample.20160505",2019-07-18,"POC",724,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
3,"ME","ME_Outlet_20190730_1041_Surface_0_Limno.Sample.20160505",2019-07-30,"POC",650,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"ME","ME_Outlet_20190812_1050_Surface_0_Limno.Sample.20160505",2019-08-12,"POC",3046,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"ME","ME_Outlet_20191006_1200_Surface_0_Limno.Sample.20160505",2019-10-06,"POC",451,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"MO","MO_DeepHole_20190523_952_Hypo_6_Limno.Sample.20160505",2019-05-23,"POC",1554,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"MO","MO_DeepHole_20190523_952_PML_1.5_Limno.Sample.20160505",2019-05-23,"POC",1161,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"MO","MO_DeepHole_20190603_1010_Hypo_6.5_Limno.Sample.20160505",2019-06-03,"POC",2567,NA,1,"C: higher than normal; maybe ok","Iso.POC.CEST.20111214","pocForBella.20200312"
15,"MO","MO_DeepHole_20190603_1010_PML_1_Limno.Sample.20160505",2019-06-03,"POC",1086,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"MO","MO_DeepHole_20190617_930_Hypo_4.5_Limno.Sample.20160505",2019-06-17,"POC",1191,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"MO","MO_DeepHole_20190617_930_PML_1_Limno.Sample.20160505",2019-06-17,"POC",1032,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"MO","MO_DeepHole_20190703_1040_Hypo_4_Limno.Sample.20160505",2019-07-03,"POC",1474,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"MO","MO_DeepHole_20190703_1040_PML_1_Limno.Sample.20160505",2019-07-03,"POC",1954,NA,1,"C: higher than normal; maybe ok","Iso.POC.CEST.20111214","pocForBella.20200312"
17,"MO","MO_DeepHole_20190715_944_Hypo_4.5_Limno.Sample.20160505",2019-07-15,"POC",1318,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"MO","MO_DeepHole_20190715_944_PML_1_Limno.Sample.20160505",2019-07-15,"POC",1362,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"MO","MO_DeepHole_20190731_938_Hypo_4.5_Limno.Sample.20160505",2019-07-31,"POC",1585,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"MO","MO_DeepHole_20190731_938_PML_2_Limno.Sample.20160505",2019-07-31,"POC",1439,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"MO","MO_DeepHole_20190812_943_Hypo_4.5_Limno.Sample.20160505",2019-08-12,"POC",1490,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"MO","MO_DeepHole_20190812_943_PML_1_Limno.Sample.20160505",2019-08-12,"POC",1310,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"MO","MO_DeepHole_20191006_1233_Hypo_6_Limno.Sample.20160505",2019-10-06,"POC",1116,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"MO","MO_DeepHole_20191006_1233_PML_4_Limno.Sample.20160505",2019-10-06,"POC",744,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"MO","MO_Inlet1_20190523_952_Surface_0_Limno.Sample.20160505",2019-05-23,"POC",432,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"MO","MO_Inlet1_20190603_1010_Surface_0_Limno.Sample.20160505",2019-06-03,"POC",401,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"MO","MO_Inlet1_20190617_930_Surface_0_Limno.Sample.20160505",2019-06-17,"POC",378,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"MO","MO_Inlet1_20190703_1040_Surface_0_Limno.Sample.20160505",2019-07-03,"POC",499,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"MO","MO_Inlet1_20190715_944_Surface_0_Limno.Sample.20160505",2019-07-15,"POC",714,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"MO","MO_Inlet1_20190731_938_Surface_0_Limno.Sample.20160505",2019-07-31,"POC",402,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"MO","MO_Inlet1_20190812_943_Surface_0_Limno.Sample.20160505",2019-08-12,"POC",528,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"MO","MO_Inlet1_20191006_1233_Surface_0_Limno.Sample.20160505",2019-10-06,"POC",469,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"MO","MO_Inlet2_20190523_952_Surface_0_Limno.Sample.20160505",2019-05-23,"POC",1767,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"MO","MO_Inlet2_20190603_1010_Surface_0_Limno.Sample.20160505",2019-06-03,"POC",318,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"MO","MO_Inlet2_20190617_930_Surface_0_Limno.Sample.20160505",2019-06-17,"POC",2275,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"MO","MO_Inlet2_20190703_1040_Surface_0_Limno.Sample.20160505",2019-07-03,"POC",756,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"MO","MO_Inlet2_20190715_944_Surface_0_Limno.Sample.20160505",2019-07-15,"POC",950,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"MO","MO_Inlet2_20190731_938_Surface_0_Limno.Sample.20160505",2019-07-31,"POC",2659,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"MO","MO_Inlet2_20190812_943_Surface_0_Limno.Sample.20160505",2019-08-12,"POC",956,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"MO","MO_Inlet2_20191006_1200_Surface_0_Limno.Sample.20160505",2019-10-06,"POC",1331,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"MO","MO_Inlet3_20190523_952_Surface_0_Limno.Sample.20160505",2019-05-23,"POC",355,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"MO","MO_Inlet3_20190603_1010_Surface_0_Limno.Sample.20160505",2019-06-03,"POC",1807,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"MO","MO_Inlet3_20190617_930_Surface_0_Limno.Sample.20160505",2019-06-17,"POC",1166,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"MO","MO_Inlet3_20190703_1040_Surface_0_Limno.Sample.20160505",2019-07-03,"POC",1943,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"MO","MO_Inlet3_20190715_944_Surface_0_Limno.Sample.20160505",2019-07-15,"POC",912,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"MO","MO_Inlet3_20190731_938_Surface_0_Limno.Sample.20160505",2019-07-31,"POC",572,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"MO","MO_Inlet3_20190812_943_Surface_0_Limno.Sample.20160505",2019-08-12,"POC",1303,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"MO","MO_Inlet3_20191006_1233_Surface_0_Limno.Sample.20160505",2019-10-06,"POC",633,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"MO","MO_Outlet_20190523_952_Surface_0_Limno.Sample.20160505",2019-05-23,"POC",1153,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"MO","MO_Outlet_20190603_1010_Surface_0_Limno.Sample.20160505",2019-06-03,"POC",819,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"MO","MO_Outlet_20190617_930_Surface_0_Limno.Sample.20160505",2019-06-17,"POC",630,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"MO","MO_Outlet_20190703_1040_Surface_0_Limno.Sample.20160505",2019-07-03,"POC",766,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"MO","MO_Outlet_20190715_944_Surface_0_Limno.Sample.20160505",2019-07-15,"POC",501,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"MO","MO_Outlet_20190731_938_Surface_0_Limno.Sample.20160505",2019-07-31,"POC",2167,NA,1,"C: much higher than normal, N and C elevated, maybe ok, low filter volume indicates high concentrationN: much higher than normal, N and C elevated, maybe ok, low filter volume indicates high concentration","Iso.POC.CEST.20111214","pocForBella.20200312"
15,"MO","MO_Outlet_20190812_943_Surface_0_Limno.Sample.20160505",2019-08-12,"POC",639,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"MO","MO_Outlet_20191006_1233_Surface_0_Limno.Sample.20160505",2019-10-06,"POC",794,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
37,"MS","MS_DeepHole_20190901_1315_Surface_0_fishScapesLimno.20190319",2019-09-01,"POC",1403,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"NG","NG_DeepHole_20190610_858_Hypo_3.5_Limno.Sample.20160505",2019-06-10,"POC",864,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"NG","NG_DeepHole_20190610_858_PML_0.5_Limno.Sample.20160505",2019-06-10,"POC",1014,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"NG","NG_DeepHole_20190729_836_Hypo_4.5_Limno.Sample.20160505",2019-07-29,"POC",903,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
17,"NG","NG_DeepHole_20190729_836_PML_0.75_Limno.Sample.20160505",2019-07-29,"POC",785,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
37,"NH","NH_DeepHole_20190828_1435_Surface_0_fishScapesLimno.20190319",2019-08-28,"POC",1125,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PA","PA_DeepHole_20190515_845_Hypo_6_Limno.Sample.20160505",2019-05-15,"POC",1078,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PA","PA_DeepHole_20190515_845_PML_1_Limno.Sample.20160505",2019-05-15,"POC",586,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"PA","PA_DeepHole_20190522_1050_Hypo_7.5_Limno.Sample.20160505",2019-05-22,"POC",1444,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"PA","PA_DeepHole_20190522_1050_PML_3_Limno.Sample.20160505",2019-05-22,"POC",463,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"PA","PA_DeepHole_20190529_838_Hypo_6.5_Limno.Sample.20160505",2019-05-29,"POC",1275,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"PA","PA_DeepHole_20190529_838_PML_1.5_Limno.Sample.20160505",2019-05-29,"POC",566,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"PA","PA_DeepHole_20190605_930_Hypo_6.5_Limno.Sample.20160505",2019-06-05,"POC",1682,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"PA","PA_DeepHole_20190605_930_PML_1_Limno.Sample.20160505",2019-06-05,"POC",520,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PA","PA_DeepHole_20190612_834_Hypo_7_Limno.Sample.20160505",2019-06-12,"POC",1250,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PA","PA_DeepHole_20190612_834_PML_2_Limno.Sample.20160505",2019-06-12,"POC",388,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PA","PA_DeepHole_20190620_838_Hypo_8_Limno.Sample.20160505",2019-06-20,"POC",1530,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PA","PA_DeepHole_20190620_838_PML_2_Limno.Sample.20160505",2019-06-20,"POC",736,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PA","PA_DeepHole_20190627_842_Hypo_8_Limno.Sample.20160505",2019-06-27,"POC",1452,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PA","PA_DeepHole_20190627_842_PML_2_Limno.Sample.20160505",2019-06-27,"POC",331,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PA","PA_DeepHole_20190703_915_Hypo_8_Limno.Sample.20160505",2019-07-03,"POC",1375,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PA","PA_DeepHole_20190703_915_PML_2_Limno.Sample.20160505",2019-07-03,"POC",402,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PA","PA_DeepHole_20190711_830_Hypo_8_Limno.Sample.20160505",2019-07-11,"POC",1028,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PA","PA_DeepHole_20190711_830_PML_2_Limno.Sample.20160505",2019-07-11,"POC",496,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PA","PA_DeepHole_20190718_827_Hypo_8_Limno.Sample.20160505",2019-07-18,"POC",1474,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PA","PA_DeepHole_20190718_827_PML_2_Limno.Sample.20160505",2019-07-18,"POC",447,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PA","PA_DeepHole_20190725_838_Hypo_7.5_Limno.Sample.20160505",2019-07-25,"POC",1086,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PA","PA_DeepHole_20190725_838_PML_2.5_Limno.Sample.20160505",2019-07-25,"POC",600,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PA","PA_DeepHole_20190801_830_Hypo_8_Limno.Sample.20160505",2019-08-01,"POC",1077,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PA","PA_DeepHole_20190801_830_PML_2.5_Limno.Sample.20160505",2019-08-01,"POC",819,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PA","PA_DeepHole_20190808_830_Hypo_8_Limno.Sample.20160505",2019-08-08,"POC",952,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PA","PA_DeepHole_20190808_830_PML_2.5_Limno.Sample.20160505",2019-08-08,"POC",659,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PA","PA_DeepHole_20190815_825_Hypo_8_Limno.Sample.20160505",2019-08-15,"POC",1000,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PA","PA_DeepHole_20190815_825_PML_3.5_Limno.Sample.20160505",2019-08-15,"POC",829,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PA","PA_DeepHole_20190822_834_Hypo_8_Limno.Sample.20160505",2019-08-22,"POC",2524,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PA","PA_DeepHole_20190822_834_PML_3_Limno.Sample.20160505",2019-08-22,"POC",859,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PA","PA_DeepHole_20190829_855_Hypo_7.5_Limno.Sample.20160505",2019-08-29,"POC",2617,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PA","PA_DeepHole_20190829_855_PML_3.5_Limno.Sample.20160505",2019-08-29,"POC",636,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
13,"PA","PA_DeepHole_20191007_1000_Hypo_9_Limno.Sample.20160505",2019-10-07,"POC",1499,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
13,"PA","PA_DeepHole_20191007_1000_PML_6_Limno.Sample.20160505",2019-10-07,"POC",528,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PE","PE_DeepHole_20190515_1019_Hypo_9_Limno.Sample.20160505",2019-05-15,"POC",812,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PE","PE_DeepHole_20190515_1019_PML_1_Limno.Sample.20160505",2019-05-15,"POC",543,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"PE","PE_DeepHole_20190522_840_Hypo_11_Limno.Sample.20160505",2019-05-22,"POC",768,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"PE","PE_DeepHole_20190522_840_PML_1.5_Limno.Sample.20160505",2019-05-22,"POC",460,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"PE","PE_DeepHole_20190529_1015_Hypo_9_Limno.Sample.20160505",2019-05-29,"POC",693,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"PE","PE_DeepHole_20190529_1015_PML_1_Limno.Sample.20160505",2019-05-29,"POC",489,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"PE","PE_DeepHole_20190605_830_Hypo_9_Limno.Sample.20160505",2019-06-05,"POC",1065,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
15,"PE","PE_DeepHole_20190605_830_PML_1_Limno.Sample.20160505",2019-06-05,"POC",921,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PE","PE_DeepHole_20190612_934_Hypo_9_Limno.Sample.20160505",2019-06-12,"POC",562,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PE","PE_DeepHole_20190612_934_PML_1.5_Limno.Sample.20160505",2019-06-12,"POC",409,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PE","PE_DeepHole_20190620_1000_Hypo_9_Limno.Sample.20160505",2019-06-20,"POC",1377,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PE","PE_DeepHole_20190620_1000_PML_1_Limno.Sample.20160505",2019-06-20,"POC",797,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PE","PE_DeepHole_20190627_1001_Hypo_9_Limno.Sample.20160505",2019-06-27,"POC",752,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PE","PE_DeepHole_20190627_1001_PML_1.5_Limno.Sample.20160505",2019-06-27,"POC",460,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PE","PE_DeepHole_20190703_1050_Hypo_9_Limno.Sample.20160505",2019-07-03,"POC",841,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PE","PE_DeepHole_20190703_1050_PML_1.5_Limno.Sample.20160505",2019-07-03,"POC",534,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PE","PE_DeepHole_20190711_949_Hypo_9_Limno.Sample.20160505",2019-07-11,"POC",1044,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PE","PE_DeepHole_20190711_949_PML_2_Limno.Sample.20160505",2019-07-11,"POC",364,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PE","PE_DeepHole_20190718_1415_Hypo_9_Limno.Sample.20160505",2019-07-18,"POC",979,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PE","PE_DeepHole_20190718_1415_PML_2_Limno.Sample.20160505",2019-07-18,"POC",454,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PE","PE_DeepHole_20190725_1018_Hypo_9_Limno.Sample.20160505",2019-07-25,"POC",864,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PE","PE_DeepHole_20190725_1018_PML_2_Limno.Sample.20160505",2019-07-25,"POC",1021,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PE","PE_DeepHole_20190801_948_Hypo_9_Limno.Sample.20160505",2019-08-01,"POC",727,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PE","PE_DeepHole_20190801_948_PML_2_Limno.Sample.20160505",2019-08-01,"POC",1802,NA,1,"C: much higher than normal, N and C elevated, maybe okN: much higher than normal, N and C elevated, maybe ok","Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PE","PE_DeepHole_20190808_1000_Hypo_9_Limno.Sample.20160505",2019-08-08,"POC",768,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PE","PE_DeepHole_20190808_1000_PML_2_Limno.Sample.20160505",2019-08-08,"POC",1176,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PE","PE_DeepHole_20190815_935_Hypo_10_Limno.Sample.20160505",2019-08-15,"POC",979,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PE","PE_DeepHole_20190815_935_PML_2.5_Limno.Sample.20160505",2019-08-15,"POC",564,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PE","PE_DeepHole_20190822_946_Hypo_11_Limno.Sample.20160505",2019-08-22,"POC",949,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PE","PE_DeepHole_20190822_946_PML_2.5_Limno.Sample.20160505",2019-08-22,"POC",468,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PE","PE_DeepHole_20190829_1110_Hypo_9_Limno.Sample.20160505",2019-08-29,"POC",886,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
34,"PE","PE_DeepHole_20190829_1110_PML_3_Limno.Sample.20160505",2019-08-29,"POC",593,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
13,"PE","PE_DeepHole_20191007_1100_Hypo_10_Limno.Sample.20160505",2019-10-07,"POC",1214,NA,0,NA,"Iso.POC.CEST.20111214","pocForBella.20200312"
13,"PE","PE_DeepHole_20191007_1100_PML_5_Limno.Sample.20160505",2019-10-07,"POC",1910,NA,1,"C: much higher than normal, end of season","Iso.POC.CEST.20111214","pocForBella.20200312"
