"sample","abs","df","runID","POPinBottle","projectID","lakeID","site","dateSample","timeSample","depthClass","depthTop","depthBottom","volFiltered","replicate","comments","sampleID","POP"
"P85",0.13,1,"Run3_POP_2020_20210217.xlsx",24.0459202030323,34,"PA","DeepHole","6/12/2019","8:34","PML",0,2,140,"1","","PA_DeepHole_20190612_834_PML_2_Limno.Sample.20160505",5.15269718636407
"P86",0.502,1,"Run3_POP_2020_20210217.xlsx",91.68149883357,34,"PA","DeepHole","6/12/2019","8:34","Hypo",7,7,140,"1","","PA_DeepHole_20190612_834_Hypo_7_Limno.Sample.20160505",19.6460354643364
"P87",0.149,1,"Run3_POP_2020_20210217.xlsx",27.5004255631942,34,"PE","DeepHole","6/12/2019","9:34","PML",0,1.5,140,"1","","PE_DeepHole_20190612_934_PML_1.5_Limno.Sample.20160505",5.89294833497019
"P88",0.35,1,"Run1_POP_2020_20210215.xlsx",69.1475538507077,34,"PE","DeepHole","6/12/2019","9:34","Hypo",9,9,140,"1","","PE_DeepHole_20190612_934_Hypo_9_Limno.Sample.20160505",14.8173329680088
"P89",0.186,1,"Run1_POP_2020_20210215.xlsx",38.3884517587915,17,"BA","DeepHole","6/13/2019","8:32","PML",0,2,140,"1","","BA_DeepHole_20190613_832_PML_2_Limno.Sample.20160505",8.22609680545533
"P9",0.237,1,"reruns_POP_2020_20210505.xlsx",39.2672258984701,3,"WL","DeepHole","5/13/2019","9:25","PML",0,1.5,140,"1","","WL_DeepHole_20190513_925_PML_1.5_Limno.Sample.20160505",8.41440554967216
"P90",0.1,1,"Run1_POP_2020_20210215.xlsx",22.2586787105916,17,"BA","DeepHole","6/13/2019","8:32","Hypo",8,8,140,"1","","BA_DeepHole_20190613_832_Hypo_8_Limno.Sample.20160505",4.76971686655534
"P91",0.23,1,"Run1_POP_2020_20210215.xlsx",46.640893783452,17,"BR","DeepHole","6/13/2019","10:56","PML",0,2,140,"1","","BR_DeepHole_20190613_1056_PML_2_Limno.Sample.20160505",9.99447723931114
"P92",0.171,1,"Run3_POP_2020_20210217.xlsx",31.5003791381185,17,"BR","DeepHole","6/13/2019","10:56","Hypo",4,4,140,"1","","BR_DeepHole_20190613_1056_Hypo_4_Limno.Sample.20160505",6.75008124388253
"P93",0.203,1,"Run3_POP_2020_20210217.xlsx",37.3184934289174,17,"CB","DeepHole","6/14/2019","8:47","PML",0,0.5,140,"1","","CB_DeepHole_20190614_847_PML_0.5_Limno.Sample.20160505",7.99682002048231
"P94",0.258,1,"Run2_POP_2020_20210217.xlsx",44.2564278263932,17,"CB","DeepHole","6/14/2019","8:47","Hypo",5,5,140,"1","","CB_DeepHole_20190614_847_Hypo_5_Limno.Sample.20160505",9.48352024851284
"P95",0.136,1,"Run1_POP_2020_20210215.xlsx",29.0106767307683,17,"MO","DeepHole","6/17/2019","9:30","PML",0,1,140,"1","","MO_DeepHole_20190617_930_PML_1_Limno.Sample.20160505",6.21657358516464
"P96",0.159,1,"reruns_POP_2020_20210505.xlsx",25.3876360075345,17,"MO","DeepHole","6/17/2019","9:30","Hypo",4.5,4.5,140,"1","","MO_DeepHole_20190617_930_Hypo_4.5_Limno.Sample.20160505",5.44020771590025
"P97",0.486,1,"Run3_POP_2020_20210217.xlsx",88.7724416881705,17,"MO","Outlet","6/17/2019","9:30","Surface",0,0,140,"1","","MO_Outlet_20190617_930_Surface_0_Limno.Sample.20160505",19.0226660760365
"P98",0.107,1,"Run1_POP_2020_20210215.xlsx",23.5715672145148,17,"MO","Inlet1","6/17/2019","9:30","Surface",0,0,140,"1","","MO_Inlet1_20190617_930_Surface_0_Limno.Sample.20160505",5.05105011739603
"P99",0.244,1,"Run3_POP_2020_20210217.xlsx",44.7729523640036,17,"MO","Inlet2","6/17/2019","9:30","Surface",0,0,140,"1","","MO_Inlet2_20190617_930_Surface_0_Limno.Sample.20160505",9.59420407800076
