"projectID","sampleID","lakeID","siteName","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","abs440","g440","metadataID","comments","flag","updateID"
"17","ME_DeepHole_20200624_0852_Hypo_3_Limno.Sample.20160505","ME","DeepHole",2020-06-24,2020-06-24 08:52:00,"Hypo",3,3,0.476,10.96,"Color.20110601",NA,0,"tableColor.20210221"
"17","ME_Outlet_20200624_0852_Surface_0_Limno.Sample.20160505","ME","Outlet",2020-06-24,2020-06-24 08:52:00,"Surface",0,0,0.178,4.1,"Color.20110601",NA,0,"tableColor.20210221"
"17","ME_DeepHole_20200820_1054_PML_2_Limno.Sample.20160505","ME","DeepHole",2020-08-20,2020-08-20 10:54:00,"PML",0,2,0.192,4.42,"Color.20110601",NA,0,"tableColor.20210221"
"17","ME_DeepHole_20200820_1054_Hypo_3.5_Limno.Sample.20160505","ME","DeepHole",2020-08-20,2020-08-20 10:54:00,"Hypo",3.5,3.5,0.393,9.05,"Color.20110601",NA,0,"tableColor.20210221"
"17","ME_Outlet_20200820_1054_Surface_0_Limno.Sample.20160505","ME","Outlet",2020-08-20,2020-08-20 10:54:00,"Surface",0,0,0.2,4.61,"Color.20110601",NA,0,"tableColor.20210221"
"15","MO_DeepHole_20200612_0925_PML_1.5_Limno.Sample.20160505","MO","DeepHole",2020-06-12,2020-06-12 09:25:00,"PML",0,1.5,0.372,8.57,"Color.20110601",NA,0,"tableColor.20210221"
"15","MO_DeepHole_20200612_0925_Hypo_4.5_Limno.Sample.20160505","MO","DeepHole",2020-06-12,2020-06-12 09:25:00,"Hypo",4.5,4.5,0.664,15.29,"Color.20110601",NA,0,"tableColor.20210221"
"15","MO_Inlet1_20200612_0925_Surface_0_Limno.Sample.20160505","MO","Inlet1",2020-06-12,2020-06-12 09:25:00,"Surface",0,0,0.191,4.4,"Color.20110601",NA,0,"tableColor.20210221"
"15","MO_Inlet2_20200612_0925_Surface_0_Limno.Sample.20160505","MO","Inlet2",2020-06-12,2020-06-12 09:25:00,"Surface",0,0,0.894,20.59,"Color.20110601",NA,0,"tableColor.20210221"
"15","MO_Inlet3_20200612_0925_Surface_0_Limno.Sample.20160505","MO","Inlet3",2020-06-12,2020-06-12 09:25:00,"Surface",0,0,2.042,47.03,"Color.20110601",NA,0,"tableColor.20210221"
"15","MO_DeepHole_20200622_0905_PML_3.5_Limno.Sample.20160505","MO","DeepHole",2020-06-22,2020-06-22 09:05:00,"PML",0,3.5,0.386,8.89,"Color.20110601",NA,0,"tableColor.20210221"
"15","MO_DeepHole_20200622_0905_Hypo_7_Limno.Sample.20160505","MO","DeepHole",2020-06-22,2020-06-22 09:05:00,"Hypo",7,7,0.291,6.7,"Color.20110601",NA,0,"tableColor.20210221"
"15","MO_Inlet1_20200622_0905_Surface_0_Limno.Sample.20160505","MO","Inlet1",2020-06-22,2020-06-22 09:05:00,"Surface",0,0,0.231,5.32,"Color.20110601",NA,0,"tableColor.20210221"
"15","MO_Inlet2_20200622_0905_Surface_0_Limno.Sample.20160505","MO","Inlet2",2020-06-22,2020-06-22 09:05:00,"Surface",0,0,0.895,20.61,"Color.20110601",NA,0,"tableColor.20210221"
"15","MO_Inlet3_20200622_0905_Surface_0_Limno.Sample.20160505","MO","Inlet3",2020-06-22,2020-06-22 09:05:00,"Surface",0,0,1.662,38.28,"Color.20110601",NA,0,"tableColor.20210221"
"15","MO_DeepHole_20200706_0901_PML_0.5_Limno.Sample.20160505","MO","DeepHole",2020-07-06,2020-07-06 09:01:00,"PML",0,0.5,0.359,8.27,"Color.20110601",NA,0,"tableColor.20210221"
"15","MO_DeepHole_20200706_0901_Hypo_3.5_Limno.Sample.20160505","MO","DeepHole",2020-07-06,2020-07-06 09:01:00,"Hypo",3.5,3.5,0.451,10.39,"Color.20110601",NA,0,"tableColor.20210221"
"15","MO_Inlet1_20200706_0901_Surface_0_Limno.Sample.20160505","MO","Inlet1",2020-07-06,2020-07-06 09:01:00,"Surface",0,0,0.874,20.13,"Color.20110601","High",1,"tableColor.20210221"
"15","MO_Inlet2_20200706_0901_Surface_0_Limno.Sample.20160505","MO","Inlet2",2020-07-06,2020-07-06 09:01:00,"Surface",0,0,0.232,5.34,"Color.20110601",NA,0,"tableColor.20210221"
"15","MO_DeepHole_20200720_0900_PML_1_Limno.Sample.20160505","MO","DeepHole",2020-07-20,2020-07-20 09:00:00,"PML",0,1,0.442,10.18,"Color.20110601",NA,0,"tableColor.20210221"
"15","MO_DeepHole_20200720_0900_Hypo_4_Limno.Sample.20160505","MO","DeepHole",2020-07-20,2020-07-20 09:00:00,"Hypo",4,4,0.461,10.62,"Color.20110601",NA,0,"tableColor.20210221"
"15","MO_Inlet1_20200720_0900_Surface_0_Limno.Sample.20160505","MO","Inlet1",2020-07-20,2020-07-20 09:00:00,"Surface",0,0,0.232,5.34,"Color.20110601",NA,0,"tableColor.20210221"
"15","MO_Inlet2_20200720_0900_Surface_0_Limno.Sample.20160505","MO","Inlet2",2020-07-20,2020-07-20 09:00:00,"Surface",0,0,1.265,29.13,"Color.20110601",NA,0,"tableColor.20210221"
"15","MO_Inlet3_20200720_0900_Surface_0_Limno.Sample.20160505","MO","Inlet3",2020-07-20,2020-07-20 09:00:00,"Surface",0,0,2.341,53.91,"Color.20110601",NA,0,"tableColor.20210221"
"15","MO_DeepHole_20200803_0850_PML_1_Limno.Sample.20160505","MO","DeepHole",2020-08-03,2020-08-03 08:50:00,"PML",0,1,0.456,10.5,"Color.20110601",NA,0,"tableColor.20210221"
"15","MO_DeepHole_20200803_0850_Hypo_4_Limno.Sample.20160505","MO","DeepHole",2020-08-03,2020-08-03 08:50:00,"Hypo",4,4,0.597,13.75,"Color.20110601",NA,0,"tableColor.20210221"
"15","MO_Inlet1_20200803_0850_Surface_0_Limno.Sample.20160505","MO","Inlet1",2020-08-03,2020-08-03 08:50:00,"Surface",0,0,0.15,3.45,"Color.20110601",NA,0,"tableColor.20210221"
"15","MO_Inlet2_20200803_0850_Surface_0_Limno.Sample.20160505","MO","Inlet2",2020-08-03,2020-08-03 08:50:00,"Surface",0,0,1.118,25.75,"Color.20110601",NA,0,"tableColor.20210221"
"15","MO_Inlet3_20200803_0850_Surface_0_Limno.Sample.20160505","MO","Inlet3",2020-08-03,2020-08-03 08:50:00,"Surface",0,0,2.455,56.54,"Color.20110601",NA,0,"tableColor.20210221"
"15","MO_DeepHole_20200819_1015_PML_1.5_Limno.Sample.20160505","MO","DeepHole",2020-08-19,2020-08-19 10:15:00,"PML",0,1.5,0.419,9.65,"Color.20110601",NA,0,"tableColor.20210221"
"15","MO_DeepHole_20200819_1015_Hypo_4.5_Limno.Sample.20160505","MO","DeepHole",2020-08-19,2020-08-19 10:15:00,"Hypo",4.5,4.5,0.735,16.93,"Color.20110601",NA,0,"tableColor.20210221"
"15","MO_Inlet1_20200819_1015_Surface_0_Limno.Sample.20160505","MO","Inlet1",2020-08-19,2020-08-19 10:15:00,"Surface",0,0,0.163,3.75,"Color.20110601",NA,0,"tableColor.20210221"
"15","MO_Inlet2_20200819_1015_Surface_0_Limno.Sample.20160505","MO","Inlet2",2020-08-19,2020-08-19 10:15:00,"Surface",0,0,0.945,21.76,"Color.20110601",NA,0,"tableColor.20210221"
"17","NG_DeepHole_20200703_0920_PML_0.25_Limno.Sample.20160505","NG","DeepHole",2020-07-03,2020-07-03 09:20:00,"PML",0,0.25,0.889,20.47,"Color.20110601",NA,0,"tableColor.20210221"
"17","NG_DeepHole_20200703_0920_Hypo_4_Limno.Sample.20160505","NG","DeepHole",2020-07-03,2020-07-03 09:20:00,"Hypo",4,4,1.213,27.94,"Color.20110601",NA,0,"tableColor.20210221"
"17","NG_DeepHole_20200814_1000_PML_0_Limno.Sample.20160505","NG","DeepHole",2020-08-14,2020-08-14 10:00:00,"PML",0,0,0.849,19.55,"Color.20110601",NA,0,"tableColor.20210221"
