"projectID","lakeID","sampleID","dateSample","parameter","parameterValue","QCcode","flag","comments","updateID","metadataID"
"3","FE","FE_DeepHole_20200820_1132_Hypo_8_Limno.Sample.20160505","2020-08-20","DOC",18560,"code6","0",NA,"tableDOC_2020.20201117","DOC.20110601"
"3","FE","FE_DeepHole_20200820_1132_PML_1.5_Limno.Sample.20160505","2020-08-20","DOC",14970,"code6","0",NA,"tableDOC_2020.20201117","DOC.20110601"
"3","FE","FE_Inlet1_20200604_1045_Surface_0_Limno.Sample.20160505","2020-06-04","DOC",62100,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.","tableDOC_2020.20201117","DOC.20110601"
"3","FE","FE_Inlet1_20200609_1148_Surface_0_Limno.Sample.20160505","2020-06-09","DOC",64080,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.","tableDOC_2020.20201117","DOC.20110601"
"3","FE","FE_Inlet1_20200715_1015_Surface_0_Limno.Sample.20160505","2020-07-15","DOC",65560,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"3","FE","FE_Inlet1_20200722_1145_Surface_0_Limno.Sample.20160505","2020-07-22","DOC",73960,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"3","FE","FE_Inlet1_20200728_1210_Surface_0_Limno.Sample.20160505","2020-07-28","DOC",76720,"code6","0",NA,"tableDOC_2020.20201117","DOC.20110601"
"3","FE","FE_Inlet1_20200804_1045_Surface_0_Limno.Sample.20160505","2020-08-04","DOC",84840,"code6","0",NA,"tableDOC_2020.20201117","DOC.20110601"
"3","FE","FE_Inlet1_20200811_1045_Surface_0_Limno.Sample.20160505","2020-08-11","DOC",80670,"code6","0",NA,"tableDOC_2020.20201117","DOC.20110601"
"3","FE","FE_Inlet1_20200820_1132_Surface_0_Limno.Sample.20160505","2020-08-20","DOC",79830,"code6","0",NA,"tableDOC_2020.20201117","DOC.20110601"
"3","WL","WL_DeepHole_20200604_0915_Hypo_8_Limno.Sample.20160505","2020-06-04","DOC",6840,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.","tableDOC_2020.20201117","DOC.20110601"
"3","WL","WL_DeepHole_20200604_0915_PML_1_Limno.Sample.20160505","2020-06-04","DOC",6710,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.","tableDOC_2020.20201117","DOC.20110601"
"3","WL","WL_DeepHole_20200609_1020_Hypo_8_Limno.Sample.20160505","2020-06-09","DOC",7090,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.","tableDOC_2020.20201117","DOC.20110601"
"3","WL","WL_DeepHole_20200609_1020_PML_1_Limno.Sample.20160505","2020-06-09","DOC",6650,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.","tableDOC_2020.20201117","DOC.20110601"
"3","WL","WL_DeepHole_20200630_0958_Hypo_8_Limno.Sample.20160505","2020-06-30","DOC",7360,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.","tableDOC_2020.20201117","DOC.20110601"
"3","WL","WL_DeepHole_20200630_0958_PML_1_Limno.Sample.20160505","2020-06-30","DOC",6970,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.","tableDOC_2020.20201117","DOC.20110601"
"3","WL","WL_DeepHole_20200707_1000_Hypo_8_Limno.Sample.20160505","2020-07-07","DOC",6890,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"3","WL","WL_DeepHole_20200707_1000_PML_1_Limno.Sample.20160505","2020-07-07","DOC",6820,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"3","WL","WL_DeepHole_20200715_0907_Hypo_8_Limno.Sample.20160505","2020-07-15","DOC",7080,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"3","WL","WL_DeepHole_20200715_0907_PML_2_Limno.Sample.20160505","2020-07-15","DOC",6680,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"3","WL","WL_DeepHole_20200721_0957_Hypo_8_Limno.Sample.20160505","2020-07-21","DOC",6610,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"3","WL","WL_DeepHole_20200721_0957_PML_2_Limno.Sample.20160505","2020-07-21","DOC",6960,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"3","WL","WL_DeepHole_20200728_1015_Hypo_8_Limno.Sample.20160505","2020-07-28","DOC",6530,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"3","WL","WL_DeepHole_20200728_1015_PML_1.5_Limno.Sample.20160505","2020-07-28","DOC",6790,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"3","WL","WL_DeepHole_20200804_0845_Hypo_8_Limno.Sample.20160505","2020-08-04","DOC",6240,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"3","WL","WL_DeepHole_20200804_0845_PML_2.5_Limno.Sample.20160505","2020-08-04","DOC",7070,"code6","0",NA,"tableDOC_2020.20201117","DOC.20110601"
"3","WL","WL_DeepHole_20200811_0948_Hypo_8_Limno.Sample.20160505","2020-08-11","DOC",7050,"code6","0",NA,"tableDOC_2020.20201117","DOC.20110601"
"3","WL","WL_DeepHole_20200811_0948_PML_1.5_Limno.Sample.20160505","2020-08-11","DOC",7150,"code6","0",NA,"tableDOC_2020.20201117","DOC.20110601"
"3","WL","WL_DeepHole_20200820_0910_Hypo_8_Limno.Sample.20160505","2020-08-20","DOC",7220,"code6","0",NA,"tableDOC_2020.20201117","DOC.20110601"
"3","WL","WL_DeepHole_20200820_0910_PML_2_Limno.Sample.20160505","2020-08-20","DOC",6970,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"15","CR","CR_DeepHole_20200611_0930_Hypo_8_Limno.Sample.20160505","2020-06-11","DOC",4920,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.","tableDOC_2020.20201117","DOC.20110601"
"15","CR","CR_DeepHole_20200611_0930_PML_2.5_Limno.Sample.20160505","2020-06-11","DOC",4980,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.","tableDOC_2020.20201117","DOC.20110601"
"15","CR","CR_DeepHole_20200625_1006_Hypo_11_Limno.Sample.20160505","2020-06-25","DOC",4980,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"15","CR","CR_DeepHole_20200625_1006_PML_2.5_Limno.Sample.20160505","2020-06-25","DOC",5120,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.","tableDOC_2020.20201117","DOC.20110601"
"15","CR","CR_DeepHole_20200710_1025_Hypo_7.5_Limno.Sample.20160505","2020-07-10","DOC",4780,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"15","CR","CR_DeepHole_20200710_1025_PML_2.5_Limno.Sample.20160505","2020-07-10","DOC",5140,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"15","CR","CR_DeepHole_20200723_1030_Hypo_8_Limno.Sample.20160505","2020-07-23","DOC",4940,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"15","CR","CR_DeepHole_20200723_1030_PML_3.5_Limno.Sample.20160505","2020-07-23","DOC",5080,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"15","CR","CR_DeepHole_20200806_0922_Hypo_8_Limno.Sample.20160505","2020-08-06","DOC",5200,"code6","0",NA,"tableDOC_2020.20201117","DOC.20110601"
"15","CR","CR_DeepHole_20200806_0922_PML_3.5_Limno.Sample.20160505","2020-08-06","DOC",5250,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"15","CR","CR_DeepHole_20200817_0930_Hypo_8_Limno.Sample.20160505","2020-08-17","DOC",5420,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"15","CR","CR_DeepHole_20200817_0930_PML_3_Limno.Sample.20160505","2020-08-17","DOC",5360,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"15","CR","CR_Outlet_20200611_0930_Surface_0_Limno.Sample.20160505","2020-06-11","DOC",4760,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.","tableDOC_2020.20201117","DOC.20110601"
"15","CR","CR_Outlet_20200625_1006_Surface_0_Limno.Sample.20160505","2020-06-25","DOC",4910,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"15","CR","CR_Outlet_20200710_1025_Surface_0_Limno.Sample.20160505","2020-07-10","DOC",5450,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"15","CR","CR_Outlet_20200723_1030_Surface_0_Limno.Sample.20160505","2020-07-23","DOC",4980,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"15","CR","CR_Outlet_20200806_0922_Surface_0_Limno.Sample.20160505","2020-08-06","DOC",5290,"code6","0",NA,"tableDOC_2020.20201117","DOC.20110601"
"15","CR","CR_Outlet_20200817_0930_Surface_0_Limno.Sample.20160505","2020-08-17","DOC",5150,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"15","HB","HB_DeepHole_20200610_1140_Hypo_4_Limno.Sample.20160505","2020-06-10","DOC",27050,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.","tableDOC_2020.20201117","DOC.20110601"
"15","HB","HB_DeepHole_20200610_1140_PML_0.5_Limno.Sample.20160505","2020-06-10","DOC",22040,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.","tableDOC_2020.20201117","DOC.20110601"
"15","HB","HB_DeepHole_20200624_1053_Hypo_4_Limno.Sample.20160505","2020-06-24","DOC",26610,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.","tableDOC_2020.20201117","DOC.20110601"
"15","HB","HB_DeepHole_20200624_1053_PML_0.5_Limno.Sample.20160505","2020-06-24","DOC",25640,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.","tableDOC_2020.20201117","DOC.20110601"
"15","HB","HB_DeepHole_20200708_0945_Hypo_3.5_Limno.Sample.20160505","2020-07-08","DOC",25500,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"15","HB","HB_DeepHole_20200708_0945_PML_0.25_Limno.Sample.20160505","2020-07-08","DOC",24370,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"15","HB","HB_DeepHole_20200805_0855_Hypo_4_Limno.Sample.20160505","2020-08-05","DOC",27910,"code6","0",NA,"tableDOC_2020.20201117","DOC.20110601"
"15","HB","HB_DeepHole_20200805_0855_PML_1_Limno.Sample.20160505","2020-08-05","DOC",27870,"code6","0",NA,"tableDOC_2020.20201117","DOC.20110601"
"15","HB","HB_DeepHole_20200818_0950_Hypo_4_Limno.Sample.20160505","2020-08-18","DOC",27440,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"15","HB","HB_DeepHole_20200818_0950_PML_0.5_Limno.Sample.20160505","2020-08-18","DOC",28180,"code6","0",NA,"tableDOC_2020.20201117","DOC.20110601"
"15","HB","HB_Outlet_20200610_1140_Surface_0_Limno.Sample.20160505","2020-06-10","DOC",22590,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.","tableDOC_2020.20201117","DOC.20110601"
"15","HB","HB_Outlet_20200624_1053_Surface_0_Limno.Sample.20160505","2020-06-24","DOC",26220,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.","tableDOC_2020.20201117","DOC.20110601"
"15","HB","HB_Outlet_20200708_0945_Surface_0_Limno.Sample.20160505","2020-07-08","DOC",25970,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"15","HB","HB_Outlet_20200805_0855_Surface_0_Limno.Sample.20160505","2020-08-05","DOC",29210,"code6","0",NA,"tableDOC_2020.20201117","DOC.20110601"
"15","HB","HB_Outlet_20200818_0950_Surface_0_Limno.Sample.20160505","2020-08-18","DOC",28270,"code6","0",NA,"tableDOC_2020.20201117","DOC.20110601"
"15","MO","MO_DeepHole_20200612_0925_Hypo_4.5_Limno.Sample.20160505","2020-06-12","DOC",11570,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.","tableDOC_2020.20201117","DOC.20110601"
"15","MO","MO_DeepHole_20200612_0925_PML_1.5_Limno.Sample.20160505","2020-06-12","DOC",14960,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.","tableDOC_2020.20201117","DOC.20110601"
"15","MO","MO_DeepHole_20200622_0905_Hypo_7_Limno.Sample.20160505","2020-06-22","DOC",12900,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.","tableDOC_2020.20201117","DOC.20110601"
"15","MO","MO_DeepHole_20200622_0905_PML_3.5_Limno.Sample.20160505","2020-06-22","DOC",14660,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed.","tableDOC_2020.20201117","DOC.20110601"
"15","MO","MO_DeepHole_20200706_0901_Hypo_3.5_Limno.Sample.20160505","2020-07-06","DOC",12820,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"15","MO","MO_DeepHole_20200706_0901_PML_0.5_Limno.Sample.20160505","2020-07-06","DOC",15330,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"15","MO","MO_DeepHole_20200720_0900_Hypo_4_Limno.Sample.20160505","2020-07-20","DOC",11620,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"15","MO","MO_DeepHole_20200720_0900_PML_1_Limno.Sample.20160505","2020-07-20","DOC",16010,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"15","MO","MO_DeepHole_20200803_0850_Hypo_4_Limno.Sample.20160505","2020-08-03","DOC",11730,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"15","MO","MO_DeepHole_20200803_0850_PML_1_Limno.Sample.20160505","2020-08-03","DOC",16320,"code6","0","Samples sat thawed and acidified for 30 days before running due to TOC machine unavailability. Samples stored in refrigerator and vials were parafilmed. First run failed on TOC machine due to mechanical error with no recoverable data. Approx. 15ml of remaining sample was preserved for use in second sampling attempt (this one). Number of injections reduced from 3-5 to 3-4 to reduce sample volume needed. May slightly increase variability between replicates and reduce presicion of DOC_mgL average. Likely not a problem except at very low levels (<5mgL)","tableDOC_2020.20201117","DOC.20110601"
"15","MO","MO_DeepHole_20200819_1015_Hypo_4.5_Limno.Sample.20160505","2020-08-19","DOC",13550,"code6","0",NA,"tableDOC_2020.20201117","DOC.20110601"
"15","MO","MO_DeepHole_20200819_1015_PML_1.5_Limno.Sample.20160505","2020-08-19","DOC",17680,"code6","0",NA,"tableDOC_2020.20201117","DOC.20110601"
