"siteID","lakeID","siteName","lat","long","updateID"
"BR_DeepHole","BR","DeepHole",46.21793306,-89.47364975,"siteNutrients.20210505"
"BR_DeepHole","BR","DeepHole",46.21793306,-89.47364975,"siteNutrients.20210505"
"BR_DeepHole","BR","DeepHole",46.21793306,-89.47364975,"siteNutrients.20210505"
"BR_DeepHole","BR","DeepHole",46.21793306,-89.47364975,"siteNutrients.20210505"
"BR_DeepHole","BR","DeepHole",46.21793306,-89.47364975,"siteNutrients.20210505"
"BR_DeepHole","BR","DeepHole",46.21793306,-89.47364975,"siteNutrients.20210505"
"BR_DeepHole","BR","DeepHole",46.21793306,-89.47364975,"siteNutrients.20210505"
"BR_DeepHole","BR","DeepHole",46.21793306,-89.47364975,"siteNutrients.20210505"
"BR_DeepHole","BR","DeepHole",46.21793306,-89.47364975,"siteNutrients.20210505"
"BR_DeepHole","BR","DeepHole",46.21793306,-89.47364975,"siteNutrients.20210505"
"BY_DeepHole","BY","DeepHole",45.90674563,-89.7010776,"siteNutrients.20210505"
"BY_DeepHole","BY","DeepHole",45.90674563,-89.7010776,"siteNutrients.20210505"
"BY_DeepHole","BY","DeepHole",45.90674563,-89.7010776,"siteNutrients.20210505"
"BY_DeepHole","BY","DeepHole",45.90674563,-89.7010776,"siteNutrients.20210505"
"BY_DeepHole","BY","DeepHole",45.90674563,-89.7010776,"siteNutrients.20210505"
"BY_DeepHole","BY","DeepHole",45.90674563,-89.7010776,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
"CB_DeepHole","CB","DeepHole",46.232443,-89.569978,"siteNutrients.20210505"
