"projectID","sampleID","lakeID","siteName","dateSample","dateTimeSample","depthClass","depthTop","depthBottom","abs440","g440","metadataID","comments","flag","updateID"
"3","EL_Inlet1_20170829_1230_surface_0_Limno.Sample.20160505","EL","Inlet1",2017-08-29,2017-08-29 12:30:00,"surface",0,0,2.112,48.63936,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_Outlet_20170829_1206_surface_0_Limno.Sample.20160505","EL","Outlet",2017-08-29,2017-08-29 12:06:00,"surface",0,0,0.322,7.41566,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","WL_DeepHole_20170829_0920_hypo_8_Limno.Sample.20160505","WL","DeepHole",2017-08-29,2017-08-29 09:20:00,"hypo",8,8,0.331,7.62293,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","WL_DeepHole_20170829_0920_PML_0.5_Limno.Sample.20160505","WL","DeepHole",2017-08-29,2017-08-29 09:20:00,"PML",0,0.5,0.236,5.43508,"Color.20110601",NA,0,"tableColor.20180517"
"3","EL_DeepHole_20170928_1057_hypo_8_Limno.Sample.20160505","EL","DeepHole",2017-09-28,2017-09-28 10:57:00,"hypo",8,8,0.578,13.31134,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_DeepHole_20170928_1057_PML_2_Limno.Sample.20160505","EL","DeepHole",2017-09-28,2017-09-28 10:57:00,"PML",0,2,0.252,5.80356,"Color.20110601",NA,0,"tableColor.20180517"
"3","EL_Inlet1_20170928_1243_surface_0_Limno.Sample.20160505","EL","Inlet1",2017-09-28,2017-09-28 12:43:00,"surface",0,0,2.451,56.44653,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","EL_Outlet_20170928_1220_surface_0_Limno.Sample.20160505","EL","Outlet",2017-09-28,2017-09-28 12:20:00,"surface",0,0,0.271,6.24113,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","HB_DeepHole_20170928_1314_hypo_6_Limno.Sample.20160505","HB","DeepHole",2017-09-28,2017-09-28 13:14:00,"hypo",6,6,0.903,20.79609,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","HB_DeepHole_20170928_1314_PML_1_Limno.Sample.20160505","HB","DeepHole",2017-09-28,2017-09-28 13:14:00,"PML",0,1,0.754,17.36462,"Color.20110601",NA,0,"tableColor.20180517"
"15","HB_Outlet_20170928_1415_surface_0_Limno.Sample.20160505","HB","Outlet",2017-09-28,2017-09-28 14:15:00,"surface",0,0,0.778,17.91734,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","WL_DeepHole_20170928_0927_hypo_8_Limno.Sample.20160505","WL","DeepHole",2017-09-28,2017-09-28 09:27:00,"hypo",8,8,0.243,5.59629,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","WL_DeepHole_20170928_0927_PML_1.5_Limno.Sample.20160505","WL","DeepHole",2017-09-28,2017-09-28 09:27:00,"PML",0,1.5,0.143,3.29329,"Color.20110601",NA,0,"tableColor.20180517"
"15","CR_DeepHole_20170929_1030_hypo_10_Limno.Sample.20160505","CR","DeepHole",2017-09-29,2017-09-29 10:30:00,"hypo",10,10,0.11,2.5333,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_DeepHole_20170929_1030_PML_4.5_Limno.Sample.20160505","CR","DeepHole",2017-09-29,2017-09-29 10:30:00,"PML",0,4.5,0.051,1.17453,"Color.20110601",NA,0,"tableColor.20180517"
"15","CR_Outlet_20170929_1030_surface_0_Limno.Sample.20160505","CR","Outlet",2017-09-29,2017-09-29 10:30:00,"surface",0,0,0.105,2.41815,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","MO_DeepHole_20170929_1314_hypo_5_Limno.Sample.20160505","MO","DeepHole",2017-09-29,2017-09-29 13:14:00,"hypo",5,5,1.076,24.78028,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","MO_DeepHole_20170929_1314_PML_2_Limno.Sample.20160505","MO","DeepHole",2017-09-29,2017-09-29 13:14:00,"PML",0,2,0.313,7.20839,"Color.20110601",NA,0,"tableColor.20180517"
"15","MO_Inlet1_20170929_1314_surface_0_Limno.Sample.20160505","MO","Inlet1",2017-09-29,2017-09-29 13:14:00,"surface",0,0,0.145,3.33935,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","MO_Inlet2_20170929_1314_surface_0_Limno.Sample.20160505","MO","Inlet2",2017-09-29,2017-09-29 13:14:00,"surface",0,0,0.999,23.00697,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","MO_Inlet3_20170929_1314_surface_0_Limno.Sample.20160505","MO","Inlet3",2017-09-29,2017-09-29 13:14:00,"surface",0,0,2.57,59.1871,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","MO_Outlet_20170929_1314_surface_0_Limno.Sample.20160505","MO","Outlet",2017-09-29,2017-09-29 13:14:00,"surface",0,0,0.352,8.10656,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"37","AQ_DeepHole_20180817_1157_surface_0_fishScapesLimno.20190319","AQ","DeepHole",2018-08-17,2018-08-17 11:57:00,"surface",0,0,0.074,1.70422,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"37","AR_DeepHole_20180824_1124_surface_0_fishScapesLimno.20190319","AR","DeepHole",2018-08-24,2018-08-24 11:24:00,"surface",0,0,0.027,0.62181,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"17","BA_DeepHole_20180608_0947_hypo_9_Limno.Sample.20160505","BA","DeepHole",2018-06-08,2018-06-08 09:47:00,"hypo",9,9,0.497,11.44591,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"17","BA_DeepHole_20180608_0947_PML_3_Limno.Sample.20160505","BA","DeepHole",2018-06-08,2018-06-08 09:47:00,"PML",0,3,0.059,1.35877,"Color.20110601",NA,0,"tableColor.20190326"
"17","BA_DeepHole_20180720_0900_hypo_9_Limno.Sample.20160505","BA","DeepHole",2018-07-20,2018-07-20 09:00:00,"hypo",9,9,0.104,2.39512,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"17","BA_DeepHole_20180720_0900_PML_3_Limno.Sample.20160505","BA","DeepHole",2018-07-20,2018-07-20 09:00:00,"PML",0,3,0.083,1.91149,"Color.20110601",NA,0,"tableColor.20190326"
"35","BH_DeepHole_20180524_1330_point_10_Limno.pH.Sample.20190322","BH","DeepHole",2018-05-24,2018-05-24 13:30:00,"point",10,10,0.179,4.12237,"Color.20110601",NA,0,"tableColor.20190326"
"37","BH_DeepHole_20180822_1518_surface_0_fishScapesLimno.20190319","BH","DeepHole",2018-08-22,2018-08-22 15:18:00,"surface",0,0,0.211,4.85933,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"37","BK_DeepHole_20180829_1500_surface_0_fishScapesLimno.20190319","BK","DeepHole",2018-08-29,2018-08-29 15:00:00,"surface",0,0,0.015,0.34545,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"17","BO_DeepHole_20180607_0914_hypo_2.5_Limno.Sample.20160505","BO","DeepHole",2018-06-07,2018-06-07 09:14:00,"hypo",2.5,2.5,0.257,5.91871,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"17","BO_DeepHole_20180607_0914_PML_1.5_Limno.Sample.20160505","BO","DeepHole",2018-06-07,2018-06-07 09:14:00,"PML",0,1.5,0.346,7.96838,"Color.20110601",NA,0,"tableColor.20190326"
"17","BO_DeepHole_20180719_0900_hypo_2_Limno.Sample.20160505","BO","DeepHole",2018-07-19,2018-07-19 09:00:00,"hypo",2,2,0.315,7.25445,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"17","BO_DeepHole_20180719_0900_PML_0.5_Limno.Sample.20160505","BO","DeepHole",2018-07-19,2018-07-19 09:00:00,"PML",0,0.5,0.595,13.70285,"Color.20110601",NA,0,"tableColor.20190326"
"35","BR_DeepHole_20180525_1005_point_5_Limno.pH.Sample.20190322","BR","DeepHole",2018-05-25,2018-05-25 10:05:00,"point",5,5,0.211,4.85933,"Color.20110601",NA,0,"tableColor.20190326"
"17","BR_DeepHole_20180607_1049_hypo_4_Limno.Sample.20160505","BR","DeepHole",2018-06-07,2018-06-07 10:49:00,"hypo",4,4,0.117,2.69451,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"17","BR_DeepHole_20180607_1049_PML_3_Limno.Sample.20160505","BR","DeepHole",2018-06-07,2018-06-07 10:49:00,"PML",0,3,0.126,2.90178,"Color.20110601",NA,0,"tableColor.20190326"
"17","BR_DeepHole_20180716_1050_hypo_3.5_Limno.Sample.20160505","BR","DeepHole",2018-07-16,2018-07-16 10:50:00,"hypo",3.5,3.5,0.184,4.23752,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"17","BR_DeepHole_20180716_1050_PML_1.5_Limno.Sample.20160505","BR","DeepHole",2018-07-16,2018-07-16 10:50:00,"PML",0,1.5,0.2,4.606,"Color.20110601",NA,0,"tableColor.20190326"
"35","BV_DeepHole_20180524_1100_point_6.5_Limno.pH.Sample.20190322","BV","DeepHole",2018-05-24,2018-05-24 11:00:00,"point",6.5,6.5,0.049,1.12847,"Color.20110601",NA,0,"tableColor.20190326"
"35","CB_DeepHole_20180525_0850_point_5.5_Limno.pH.Sample.20190322","CB","DeepHole",2018-05-25,2018-05-25 08:50:00,"point",5.5,5.5,0.603,13.88709,"Color.20110601",NA,0,"tableColor.20190326"
"17","CB_DeepHole_20180604_0852_hypo_4.5_Limno.Sample.20160505","CB","DeepHole",2018-06-04,2018-06-04 08:52:00,"hypo",4.5,4.5,0.615,14.16345,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"17","CB_DeepHole_20180604_0852_PML_1.5_Limno.Sample.20160505","CB","DeepHole",2018-06-04,2018-06-04 08:52:00,"PML",0,1.5,0.515,11.86045,"Color.20110601",NA,0,"tableColor.20190326"
"17","CB_DeepHole_20180716_0845_hypo_3_Limno.Sample.20160505","CB","DeepHole",2018-07-16,2018-07-16 08:45:00,"hypo",3,3,0.606,13.95618,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"17","CB_DeepHole_20180716_0845_PML_1_Limno.Sample.20160505","CB","DeepHole",2018-07-16,2018-07-16 08:45:00,"PML",0,1,0.518,11.92954,"Color.20110601",NA,0,"tableColor.20190326"
"37","CP_DeepHole_20180817_1325_surface_0_fishScapesLimno.20190319","CP","DeepHole",2018-08-17,2018-08-17 13:25:00,"surface",0,0,0.087,2.00361,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_DeepHole_20180521_0830_hypo_10_Limno.Sample.20160505","CR","DeepHole",2018-05-21,2018-05-21 08:30:00,"hypo",10,10,0.087,2.00361,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_DeepHole_20180521_0830_PML_2_Limno.Sample.20160505","CR","DeepHole",2018-05-21,2018-05-21 08:30:00,"PML",0,2,0.084,1.93452,"Color.20110601",NA,0,"tableColor.20190326"
"15","CR_DeepHole_20180531_0945_hypo_8_Limno.Sample.20160505","CR","DeepHole",2018-05-31,2018-05-31 09:45:00,"hypo",8,8,0.055,1.26665,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_DeepHole_20180531_0945_PML_2_Limno.Sample.20160505","CR","DeepHole",2018-05-31,2018-05-31 09:45:00,"PML",0,2,0.043,0.99029,"Color.20110601",NA,0,"tableColor.20190326"
"15","CR_DeepHole_20180618_0847_hypo_9_Limno.Sample.20160505","CR","DeepHole",2018-06-18,2018-06-18 08:47:00,"hypo",9,9,0.061,1.40483,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_DeepHole_20180618_0847_PML_2.5_Limno.Sample.20160505","CR","DeepHole",2018-06-18,2018-06-18 08:47:00,"PML",0,2.5,0.05,1.1515,"Color.20110601",NA,0,"tableColor.20190326"
"15","CR_DeepHole_20180629_1015_hypo_7_Limno.Sample.20160505","CR","DeepHole",2018-06-29,2018-06-29 10:15:00,"hypo",7,7,0.066,1.51998,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_DeepHole_20180629_1015_PML_2.5_Limno.Sample.20160505","CR","DeepHole",2018-06-29,2018-06-29 10:15:00,"PML",0,2.5,0.071,1.63513,"Color.20110601",NA,0,"tableColor.20190326"
"15","CR_DeepHole_20180713_1109_hypo_8_Limno.Sample.20160505","CR","DeepHole",2018-07-13,2018-07-13 11:09:00,"hypo",8,8,0.089,2.04967,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_DeepHole_20180713_1109_PML_3_Limno.Sample.20160505","CR","DeepHole",2018-07-13,2018-07-13 11:09:00,"PML",0,3,0.182,4.19146,"Color.20110601",NA,0,"tableColor.20190326"
"15","CR_DeepHole_20180727_0845_hypo_8_Limno.Sample.20160505","CR","DeepHole",2018-07-27,2018-07-27 08:45:00,"hypo",8,8,0.078,1.79634,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_DeepHole_20180727_0845_PML_4_Limno.Sample.20160505","CR","DeepHole",2018-07-27,2018-07-27 08:45:00,"PML",0,4,0.049,1.12847,"Color.20110601",NA,0,"tableColor.20190326"
"15","CR_DeepHole_20180809_0845_hypo_10_Limno.Sample.20160505","CR","DeepHole",2018-08-09,2018-08-09 08:45:00,"hypo",10,10,0.052,1.19756,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_DeepHole_20180809_0845_PML_3_Limno.Sample.20160505","CR","DeepHole",2018-08-09,2018-08-09 08:45:00,"PML",0,3,0.034,0.78302,"Color.20110601",NA,0,"tableColor.20190326"
"15","CR_DeepHole_20180924_0850_hypo_11_Limno.Sample.20160505","CR","DeepHole",2018-09-24,2018-09-24 08:50:00,"hypo",11,11,0.101,2.32603,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_DeepHole_20180924_0850_PML_5.5_Limno.Sample.20160505","CR","DeepHole",2018-09-24,2018-09-24 08:50:00,"PML",0,5.5,0.044,1.01332,"Color.20110601",NA,0,"tableColor.20190326"
"15","CR_Outlet_20180521_0830_surface_0_Limno.Sample.20160505","CR","Outlet",2018-05-21,2018-05-21 08:30:00,"surface",0,0,0.075,1.72725,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_Outlet_20180531_0945_surface_0_Limno.Sample.20160505","CR","Outlet",2018-05-31,2018-05-31 09:45:00,"surface",0,0,0.069,1.58907,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_Outlet_20180618_0847_surface_0_Limno.Sample.20160505","CR","Outlet",2018-06-18,2018-06-18 08:47:00,"surface",0,0,0.052,1.19756,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_Outlet_20180629_1015_surface_0_Limno.Sample.20160505","CR","Outlet",2018-06-29,2018-06-29 10:15:00,"surface",0,0,0.083,1.91149,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_Outlet_20180713_1109_surface_0_Limno.Sample.20160505","CR","Outlet",2018-07-13,2018-07-13 11:09:00,"surface",0,0,0.166,3.82298,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_Outlet_20180727_0845_surface_0_Limno.Sample.20160505","CR","Outlet",2018-07-27,2018-07-27 08:45:00,"surface",0,0,0.057,1.31271,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_Outlet_20180809_0845_surface_0_Limno.Sample.20160505","CR","Outlet",2018-08-09,2018-08-09 08:45:00,"surface",0,0,0.059,1.35877,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_Outlet_20180924_0850_surface_0_Limno.Sample.20160505","CR","Outlet",2018-09-24,2018-09-24 08:50:00,"surface",0,0,0.074,1.70422,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"15","CR_U1_20180731_0900_surface_0_Limno.Sample.20160505","CR","U1",2018-07-31,2018-07-31 09:00:00,"surface",0,0,1.764,40.62492,"Color.20110601","groundwater sample",0,"S_sampleIDReconstruct"
"15","CR_U2_20180731_0900_surface_0_Limno.Sample.20160505","CR","U2",2018-07-31,2018-07-31 09:00:00,"surface",0,0,2.89,66.5567,"Color.20110601","groundwater sample",0,"S_sampleIDReconstruct"
"37","CS_DeepHole_20180817_1340_surface_0_fishScapesLimno.20190319","CS","DeepHole",2018-08-17,2018-08-17 13:40:00,"surface",0,0,0.054,1.24362,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","ME_P19_20180731_1400_surface_0_Limno.Sample.20160505","ME","P19",2018-07-31,2018-07-31 14:00:00,"surface",0,0,1.064,24.50392,"Color.20110601","groundwater sample",0,"S_sampleIDReconstruct"
"3","FE_P2_20180731_1400_surface_0_Limno.Sample.20160505","FE","P2",2018-07-31,2018-07-31 14:00:00,"surface",0,0,3.83,88.2049,"Color.20110601","groundwater sample",0,"S_sampleIDReconstruct"
"37","FD_DeepHole_20180823_1115_surface_0_fishScapesLimno.20190319","FD","DeepHole",2018-08-23,2018-08-23 11:15:00,"surface",0,0,0.205,4.72115,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_DeepHole_20180515_1245_hypo_8_Limno.Sample.20160505","FE","DeepHole",2018-05-15,2018-05-15 12:45:00,"hypo",8,8,0.413,9.51139,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_DeepHole_20180515_1245_PML_1_Limno.Sample.20160505","FE","DeepHole",2018-05-15,2018-05-15 12:45:00,"PML",0,1,0.32,7.3696,"Color.20110601",NA,0,"tableColor.20190326"
"3","FE_DeepHole_20180522_1030_hypo_8_Limno.Sample.20160505","FE","DeepHole",2018-05-22,2018-05-22 10:30:00,"hypo",8,8,0.462,10.63986,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_DeepHole_20180522_1030_PML_1_Limno.Sample.20160505","FE","DeepHole",2018-05-22,2018-05-22 10:30:00,"PML",0,1,0.279,6.42537,"Color.20110601",NA,0,"tableColor.20190326"
"3","FE_DeepHole_20180529_1000_hypo_8_Limno.Sample.20160505","FE","DeepHole",2018-05-29,2018-05-29 10:00:00,"hypo",8,8,0.433,9.97199,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_DeepHole_20180529_1000_PML_1.5_Limno.Sample.20160505","FE","DeepHole",2018-05-29,2018-05-29 10:00:00,"PML",0,1.5,0.315,7.25445,"Color.20110601",NA,0,"tableColor.20190326"
"3","FE_DeepHole_20180605_1305_hypo_8_Limno.Sample.20160505","FE","DeepHole",2018-06-05,2018-06-05 13:05:00,"hypo",8,8,0.474,10.91622,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_DeepHole_20180605_1305_PML_1_Limno.Sample.20160505","FE","DeepHole",2018-06-05,2018-06-05 13:05:00,"PML",0,1,0.266,6.12598,"Color.20110601",NA,0,"tableColor.20190326"
"3","FE_DeepHole_20180612_1010_hypo_8_Limno.Sample.20160505","FE","DeepHole",2018-06-12,2018-06-12 10:10:00,"hypo",8,8,0.375,8.63625,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_DeepHole_20180612_1010_PML_1_Limno.Sample.20160505","FE","DeepHole",2018-06-12,2018-06-12 10:10:00,"PML",0,1,0.232,5.34296,"Color.20110601",NA,0,"tableColor.20190326"
"3","FE_DeepHole_20180619_1045_hypo_8_Limno.Sample.20160505","FE","DeepHole",2018-06-19,2018-06-19 10:45:00,"hypo",8,8,0.539,12.41317,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_DeepHole_20180619_1045_PML_1.5_Limno.Sample.20160505","FE","DeepHole",2018-06-19,2018-06-19 10:45:00,"PML",0,1.5,0.267,6.14901,"Color.20110601",NA,0,"tableColor.20190326"
"3","FE_DeepHole_20180626_1020_hypo_8_Limno.Sample.20160505","FE","DeepHole",2018-06-26,2018-06-26 10:20:00,"hypo",8,8,0.431,9.92593,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_DeepHole_20180626_1020_PML_1.5_Limno.Sample.20160505","FE","DeepHole",2018-06-26,2018-06-26 10:20:00,"PML",0,1.5,0.291,6.70173,"Color.20110601",NA,0,"tableColor.20190326"
"3","FE_DeepHole_20180703_1210_hypo_8_Limno.Sample.20160505","FE","DeepHole",2018-07-03,2018-07-03 12:10:00,"hypo",8,8,0.458,10.54774,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_DeepHole_20180703_1210_PML_1_Limno.Sample.20160505","FE","DeepHole",2018-07-03,2018-07-03 12:10:00,"PML",0,1,0.303,6.97809,"Color.20110601",NA,0,"tableColor.20190326"
"3","FE_DeepHole_20180710_0945_hypo_8_Limno.Sample.20160505","FE","DeepHole",2018-07-10,2018-07-10 09:45:00,"hypo",8,8,0.515,11.86045,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_DeepHole_20180710_0945_PML_1_Limno.Sample.20160505","FE","DeepHole",2018-07-10,2018-07-10 09:45:00,"PML",0,1,0.307,7.07021,"Color.20110601",NA,0,"tableColor.20190326"
"3","FE_DeepHole_20180717_1100_hypo_8_Limno.Sample.20160505","FE","DeepHole",2018-07-17,2018-07-17 11:00:00,"hypo",8,8,0.584,13.44952,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_DeepHole_20180717_1100_PML_1.5_Limno.Sample.20160505","FE","DeepHole",2018-07-17,2018-07-17 11:00:00,"PML",0,1.5,0.301,6.93203,"Color.20110601",NA,0,"tableColor.20190326"
"3","FE_DeepHole_20180724_0950_hypo_8_Limno.Sample.20160505","FE","DeepHole",2018-07-24,2018-07-24 09:50:00,"hypo",8,8,0.436,10.04108,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_DeepHole_20180724_0950_PML_1_Limno.Sample.20160505","FE","DeepHole",2018-07-24,2018-07-24 09:50:00,"PML",0,1,0.193,4.44479,"Color.20110601",NA,0,"tableColor.20190326"
"3","FE_DeepHole_20180731_1145_hypo_8_Limno.Sample.20160505","FE","DeepHole",2018-07-31,2018-07-31 11:45:00,"hypo",8,8,0.508,11.69924,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_DeepHole_20180731_1145_PML_1_Limno.Sample.20160505","FE","DeepHole",2018-07-31,2018-07-31 11:45:00,"PML",0,1,0.248,5.71144,"Color.20110601",NA,0,"tableColor.20190326"
"3","FE_DeepHole_20180731_1145_surface_0_Limno.Sample.20160505","FE","DeepHole",2018-07-31,2018-07-31 11:45:00,"surface",0,0,2.59,59.6477,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","ME_Outlet_20180731_1145_surface_0_Limno.Sample.20160505","ME","Outlet",2018-07-31,2018-07-31 11:45:00,"surface",0,0,0.265,6.10295,"Color.20110601","Changed to ME_Outlet from FE_DeepHole to resolve duplicate sampleID (KG 2021)",0,"foreignKeyFixes_20210325"
"3","FE_DeepHole_20180807_1115_hypo_8_Limno.Sample.20160505","FE","DeepHole",2018-08-07,2018-08-07 11:15:00,"hypo",8,8,0.528,12.15984,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_DeepHole_20180807_1115_PML_1.5_Limno.Sample.20160505","FE","DeepHole",2018-08-07,2018-08-07 11:15:00,"PML",0,1.5,0.266,6.12598,"Color.20110601",NA,0,"tableColor.20190326"
"3","FE_DeepHole_20180814_0824_hypo_8_Limno.Sample.20160505","FE","DeepHole",2018-08-14,2018-08-14 08:24:00,"hypo",8,8,0.526,12.11378,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_DeepHole_20180814_0824_PML_1.5_Limno.Sample.20160505","FE","DeepHole",2018-08-14,2018-08-14 08:24:00,"PML",0,1.5,0.212,4.88236,"Color.20110601",NA,0,"tableColor.20190326"
"3","FE_DeepHole_20180821_1005_hypo_8_Limno.Sample.20160505","FE","DeepHole",2018-08-21,2018-08-21 10:05:00,"hypo",8,8,0.577,13.28831,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_DeepHole_20180821_1005_PML_1.5_Limno.Sample.20160505","FE","DeepHole",2018-08-21,2018-08-21 10:05:00,"PML",0,1.5,0.243,5.59629,"Color.20110601",NA,0,"tableColor.20190326"
"3","FE_DeepHole_20180828_1000_hypo_8_Limno.Sample.20160505","FE","DeepHole",2018-08-28,2018-08-28 10:00:00,"hypo",8,8,0.537,12.36711,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_DeepHole_20180828_1000_PML_2_Limno.Sample.20160505","FE","DeepHole",2018-08-28,2018-08-28 10:00:00,"PML",0,2,0.252,5.80356,"Color.20110601",NA,0,"tableColor.20190326"
"3","FE_DeepHole_20180925_1050_hypo_8_Limno.Sample.20160505","FE","DeepHole",2018-09-25,2018-09-25 10:50:00,"hypo",8,8,0.482,11.10046,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_DeepHole_20180925_1050_PML_3_Limno.Sample.20160505","FE","DeepHole",2018-09-25,2018-09-25 10:50:00,"PML",0,3,0.347,7.99141,"Color.20110601",NA,0,"tableColor.20190326"
"3","FE_Inlet1_20180515_1245_surface_0_Limno.Sample.20160505","FE","Inlet1",2018-05-15,2018-05-15 12:45:00,"surface",0,0,1.988,45.78364,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_Inlet1_20180522_1030_surface_0_Limno.Sample.20160505","FE","Inlet1",2018-05-22,2018-05-22 10:30:00,"surface",0,0,2.178,50.15934,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_Inlet1_20180529_1000_surface_0_Limno.Sample.20160505","FE","Inlet1",2018-05-29,2018-05-29 10:00:00,"surface",0,0,2.414,55.59442,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_Inlet1_20180605_1305_surface_0_Limno.Sample.20160505","FE","Inlet1",2018-06-05,2018-06-05 13:05:00,"surface",0,0,2.264,52.13992,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_Inlet1_20180612_1010_surface_0_Limno.Sample.20160505","FE","Inlet1",2018-06-12,2018-06-12 10:10:00,"surface",0,0,2.15,49.5145,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_Inlet1_20180619_1045_surface_0_Limno.Sample.20160505","FE","Inlet1",2018-06-19,2018-06-19 10:45:00,"surface",0,0,2.124,48.91572,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_Inlet1_20180626_1020_surface_0_Limno.Sample.20160505","FE","Inlet1",2018-06-26,2018-06-26 10:20:00,"surface",0,0,2.464,56.74592,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_Inlet1_20180703_1210_surface_0_Limno.Sample.20160505","FE","Inlet1",2018-07-03,2018-07-03 12:10:00,"surface",0,0,2.62,60.3386,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_Inlet1_20180710_1210_surface_0_Limno.Sample.20160505","FE","Inlet1",2018-07-10,2018-07-10 12:10:00,"surface",0,0,2.85,65.6355,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_Inlet1_20180717_1100_surface_0_Limno.Sample.20160505","FE","Inlet1",2018-07-17,2018-07-17 11:00:00,"surface",0,0,2.55,58.7265,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_Inlet1_20180724_0950_surface_0_Limno.Sample.20160505","FE","Inlet1",2018-07-24,2018-07-24 09:50:00,"surface",0,0,2.5,57.575,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_Inlet1_20180807_0950_surface_0_Limno.Sample.20160505","FE","Inlet1",2018-08-07,2018-08-07 09:50:00,"surface",0,0,2.58,59.4174,"Color.20110601",NA,0,"S_sampleIDReconstruct"
"3","FE_Inlet1_20180828_1000_surface_0_Limno.Sample.20160505","FE","Inlet1",2018-08-28,2018-08-28 10:00:00,"surface",0,0,1.637,37.70011,"Color.20110601",NA,0,"S_sampleIDReconstruct"
